CUPS;Fecha;Hora;Consumo;GGG
AAA;03/10/2021;6;0.146;
AAA;03/10/2021;7;0.173;
AAA;03/10/2021;8;0.19;
AAA;03/10/2021;9;0.165;
AAA;03/10/2021;10;0.367;
AAA;03/10/2021;11;0.948;
AAA;03/10/2021;12;0.63;
AAA;03/10/2021;13;0.249;
AAA;03/10/2021;14;0.822;
AAA;03/10/2021;15;1.806;
AAA;03/10/2021;16;1.39;
AAA;03/10/2021;17;0.963;
AAA;03/10/2021;18;0.296;
AAA;03/10/2021;19;0.298;
AAA;03/10/2021;20;0.134;
AAA;03/10/2021;21;0.202;
AAA;03/10/2021;22;0.464;
AAA;03/10/2021;23;0.352;
AAA;03/10/2021;24;0.263;
AAA;04/10/2021;1;0.17;
AAA;04/10/2021;2;0.157;
AAA;04/10/2021;3;0.183;
AAA;04/10/2021;4;0.149;
AAA;04/10/2021;5;0.244;
AAA;04/10/2021;6;0.166;
AAA;04/10/2021;7;0.14;
AAA;04/10/2021;8;0.124;
AAA;04/10/2021;9;0.294;
AAA;04/10/2021;10;0.165;
AAA;04/10/2021;11;0.059;
AAA;04/10/2021;12;0.387;
AAA;04/10/2021;13;0.111;
AAA;04/10/2021;14;0.171;
AAA;04/10/2021;15;0.436;
AAA;04/10/2021;16;0.318;
AAA;04/10/2021;17;0.22;
AAA;04/10/2021;18;0.202;
AAA;04/10/2021;19;0.219;
AAA;04/10/2021;20;0.251;
AAA;04/10/2021;21;0.237;
AAA;04/10/2021;22;0.521;
AAA;04/10/2021;23;0.351;
AAA;04/10/2021;24;0.33;
AAA;05/10/2021;1;0.209;
AAA;05/10/2021;2;0.141;
AAA;05/10/2021;3;0.157;
AAA;05/10/2021;4;0.136;
AAA;05/10/2021;5;0.146;
AAA;05/10/2021;6;0.192;
AAA;05/10/2021;7;0.136;
AAA;05/10/2021;8;0.368;
AAA;05/10/2021;9;0.352;
AAA;05/10/2021;10;0.511;
AAA;05/10/2021;11;0.287;
AAA;05/10/2021;12;0.265;
AAA;05/10/2021;13;0.282;
AAA;05/10/2021;14;0.175;
AAA;05/10/2021;15;1.477;
AAA;05/10/2021;16;0.795;
AAA;05/10/2021;17;0.818;
AAA;05/10/2021;18;0.244;
AAA;05/10/2021;19;0.198;
AAA;05/10/2021;20;0.126;
AAA;05/10/2021;21;0.143;
AAA;05/10/2021;22;0.299;
AAA;05/10/2021;23;0.132;
AAA;05/10/2021;24;0.144;
AAA;06/10/2021;1;0.134;
AAA;06/10/2021;2;0.144;
AAA;06/10/2021;3;0.145;
AAA;06/10/2021;4;0.169;
AAA;06/10/2021;5;0.145;
AAA;06/10/2021;6;0.134;
AAA;06/10/2021;7;0.133;
AAA;06/10/2021;8;0.141;
AAA;06/10/2021;9;0.121;
AAA;06/10/2021;10;0.154;
AAA;06/10/2021;11;0.215;
AAA;06/10/2021;12;0.254;
AAA;06/10/2021;13;0.274;
AAA;06/10/2021;14;0.196;
AAA;06/10/2021;15;0.38;
AAA;06/10/2021;16;0.257;
AAA;06/10/2021;17;0.335;
AAA;06/10/2021;18;0.263;
AAA;06/10/2021;19;0.165;
AAA;06/10/2021;20;0.167;
AAA;06/10/2021;21;0.169;
AAA;06/10/2021;22;0.23;
AAA;06/10/2021;23;0.209;
AAA;06/10/2021;24;0.164;
AAA;07/10/2021;1;0.167;
AAA;07/10/2021;2;0.179;
AAA;07/10/2021;3;0.196;
AAA;07/10/2021;4;0.174;
AAA;07/10/2021;5;0.171;
AAA;07/10/2021;6;0.159;
AAA;07/10/2021;7;0.173;
AAA;07/10/2021;8;0.166;
AAA;07/10/2021;9;0.156;
AAA;07/10/2021;10;0.345;
AAA;07/10/2021;11;0.354;
AAA;07/10/2021;12;0.193;
AAA;07/10/2021;13;0.469;
AAA;07/10/2021;14;0.596;
AAA;07/10/2021;15;0.209;
AAA;07/10/2021;16;0.197;
AAA;07/10/2021;17;0.196;
AAA;07/10/2021;18;0.208;
AAA;07/10/2021;19;0.173;
AAA;07/10/2021;20;0.169;
AAA;07/10/2021;21;0.113;
AAA;07/10/2021;22;0.172;
AAA;07/10/2021;23;0.129;
AAA;07/10/2021;24;0.097;
AAA;08/10/2021;1;0.103;
AAA;08/10/2021;2;0.11;
AAA;08/10/2021;3;0.092;
AAA;08/10/2021;4;0.107;
AAA;08/10/2021;5;0.102;
AAA;08/10/2021;6;0.092;
AAA;08/10/2021;7;0.105;
AAA;08/10/2021;8;0.1;
AAA;08/10/2021;9;0.073;
AAA;08/10/2021;10;0.481;
AAA;08/10/2021;11;0.403;
AAA;08/10/2021;12;0.39;
AAA;08/10/2021;13;0.217;
AAA;08/10/2021;14;0.2;
AAA;08/10/2021;15;0.287;
AAA;08/10/2021;16;0.211;
AAA;08/10/2021;17;0.266;
AAA;08/10/2021;18;0.225;
AAA;08/10/2021;19;0.176;
AAA;08/10/2021;20;0.185;
AAA;08/10/2021;21;0.132;
AAA;08/10/2021;22;0.102;
AAA;08/10/2021;23;0.113;
AAA;08/10/2021;24;0.376;
AAA;09/10/2021;1;0.675;
AAA;09/10/2021;2;0.181;
AAA;09/10/2021;3;0.194;
AAA;09/10/2021;4;0.186;
AAA;09/10/2021;5;0.188;
AAA;09/10/2021;6;0.137;
AAA;09/10/2021;7;0.149;
AAA;09/10/2021;8;0.14;
AAA;09/10/2021;9;0.308;
AAA;09/10/2021;10;0.598;
AAA;09/10/2021;11;0.212;
AAA;09/10/2021;12;0.682;
AAA;09/10/2021;13;1.801;
AAA;09/10/2021;14;1.271;
AAA;09/10/2021;15;0.234;
AAA;09/10/2021;16;0.181;
AAA;09/10/2021;17;0.415;
AAA;09/10/2021;18;0.248;
AAA;09/10/2021;19;0.252;
AAA;09/10/2021;20;0.244;
AAA;09/10/2021;21;0.163;
AAA;09/10/2021;22;0.422;
AAA;09/10/2021;23;0.371;
AAA;09/10/2021;24;0.341;
AAA;10/10/2021;1;0.28;
AAA;10/10/2021;2;0.195;
AAA;10/10/2021;3;0.167;
AAA;10/10/2021;4;0.178;
AAA;10/10/2021;5;0.16;
AAA;10/10/2021;6;0.155;
AAA;10/10/2021;7;0.164;
AAA;10/10/2021;8;0.166;
AAA;10/10/2021;9;0.323;
AAA;10/10/2021;10;1.008;
AAA;10/10/2021;11;1.146;
AAA;10/10/2021;12;1.137;
AAA;10/10/2021;13;2.389;
AAA;10/10/2021;14;0.588;
AAA;10/10/2021;15;0.304;
AAA;10/10/2021;16;0.966;
AAA;10/10/2021;17;1.003;
AAA;10/10/2021;18;0.504;
AAA;10/10/2021;19;0.279;
AAA;10/10/2021;20;0.269;
AAA;10/10/2021;21;0.269;
AAA;10/10/2021;22;0.282;
AAA;10/10/2021;23;0.287;
AAA;10/10/2021;24;0.174;
AAA;11/10/2021;1;0.172;
AAA;11/10/2021;2;0.145;
AAA;11/10/2021;3;0.21;
AAA;11/10/2021;4;0.152;
AAA;11/10/2021;5;0.134;
AAA;11/10/2021;6;0.137;
AAA;11/10/2021;7;0.135;
AAA;11/10/2021;8;0.128;
AAA;11/10/2021;9;0.258;
AAA;11/10/2021;10;0.653;
AAA;11/10/2021;11;0.354;
AAA;11/10/2021;12;0.384;
AAA;11/10/2021;13;0.714;
AAA;11/10/2021;14;1.033;
AAA;11/10/2021;15;0.557;
AAA;11/10/2021;16;0.66;
AAA;11/10/2021;17;0.479;
AAA;11/10/2021;18;0.196;
AAA;11/10/2021;19;0.148;
AAA;11/10/2021;20;0.397;
AAA;11/10/2021;21;0.375;
AAA;11/10/2021;22;0.325;
AAA;11/10/2021;23;0.314;
AAA;11/10/2021;24;0.176;
AAA;12/10/2021;1;0.616;
AAA;12/10/2021;2;0.176;
AAA;12/10/2021;3;0.135;
AAA;12/10/2021;4;0.132;
AAA;12/10/2021;5;0.133;
AAA;12/10/2021;6;0.133;
AAA;12/10/2021;7;0.137;
AAA;12/10/2021;8;0.133;
AAA;12/10/2021;9;0.482;
AAA;12/10/2021;10;0.348;
AAA;12/10/2021;11;0.148;
AAA;12/10/2021;12;0.139;
AAA;12/10/2021;13;0.681;
AAA;12/10/2021;14;0.673;
AAA;12/10/2021;15;0.254;
AAA;12/10/2021;16;1.095;
AAA;12/10/2021;17;0.442;
AAA;12/10/2021;18;0.309;
AAA;12/10/2021;19;0.235;
AAA;12/10/2021;20;0.253;
AAA;12/10/2021;21;0.675;
AAA;12/10/2021;22;0.381;
AAA;12/10/2021;23;0.333;
AAA;12/10/2021;24;0.27;
AAA;13/10/2021;1;0.147;
AAA;13/10/2021;2;0.149;
AAA;13/10/2021;3;0.147;
AAA;13/10/2021;4;0.174;
AAA;13/10/2021;5;0.138;
AAA;13/10/2021;6;0.14;
AAA;13/10/2021;7;0.137;
AAA;13/10/2021;8;0.242;
AAA;13/10/2021;9;0.37;
AAA;13/10/2021;10;0.671;
AAA;13/10/2021;11;0.719;
AAA;13/10/2021;12;0.276;
AAA;13/10/2021;13;0.382;
AAA;13/10/2021;14;0.466;
AAA;13/10/2021;15;0.229;
AAA;13/10/2021;16;0.315;
AAA;13/10/2021;17;0.241;
AAA;13/10/2021;18;0.274;
AAA;13/10/2021;19;0.21;
AAA;13/10/2021;20;0.204;
AAA;13/10/2021;21;0.728;
AAA;13/10/2021;22;0.555;
AAA;13/10/2021;23;0.357;
AAA;13/10/2021;24;0.316;
AAA;14/10/2021;1;0.216;
AAA;14/10/2021;2;0.184;
AAA;14/10/2021;3;0.281;
AAA;14/10/2021;4;0.198;
AAA;14/10/2021;5;0.191;
AAA;14/10/2021;6;0.181;
AAA;14/10/2021;7;0.184;
AAA;14/10/2021;8;0.263;
AAA;14/10/2021;9;0.391;
AAA;14/10/2021;10;0.389;
AAA;14/10/2021;11;0.14;
AAA;14/10/2021;12;0.21;
AAA;14/10/2021;13;0.555;
AAA;14/10/2021;14;0.674;
AAA;14/10/2021;15;0.781;
AAA;14/10/2021;16;0.351;
AAA;14/10/2021;17;0.766;
AAA;14/10/2021;18;0.958;
AAA;14/10/2021;19;0.672;
AAA;14/10/2021;20;0.307;
AAA;14/10/2021;21;0.23;
AAA;14/10/2021;22;0.172;
AAA;14/10/2021;23;0.273;
AAA;14/10/2021;24;0.312;
AAA;15/10/2021;1;0.16;
AAA;15/10/2021;2;0.147;
AAA;15/10/2021;3;0.139;
AAA;15/10/2021;4;0.156;
AAA;15/10/2021;5;0.162;
AAA;15/10/2021;6;0.131;
AAA;15/10/2021;7;0.131;
AAA;15/10/2021;8;0.252;
AAA;15/10/2021;9;0.898;
AAA;15/10/2021;10;0.299;
AAA;15/10/2021;11;0.244;
AAA;15/10/2021;12;0.207;
AAA;15/10/2021;13;0.871;
AAA;15/10/2021;14;0.678;
AAA;15/10/2021;15;0.437;
AAA;15/10/2021;16;0.202;
AAA;15/10/2021;17;0.241;
AAA;15/10/2021;18;0.405;
AAA;15/10/2021;19;0.233;
AAA;15/10/2021;20;0.156;
AAA;15/10/2021;21;0.15;
AAA;15/10/2021;22;0.134;
AAA;15/10/2021;23;0.144;
AAA;15/10/2021;24;0.15;
AAA;16/10/2021;1;0.196;
AAA;16/10/2021;2;0.139;
AAA;16/10/2021;3;0.141;
AAA;16/10/2021;4;0.13;
AAA;16/10/2021;5;0.142;
AAA;16/10/2021;6;0.133;
AAA;16/10/2021;7;0.14;
AAA;16/10/2021;8;0.182;
AAA;16/10/2021;9;0.269;
AAA;16/10/2021;10;0.277;
AAA;16/10/2021;11;0.155;
AAA;16/10/2021;12;0.25;
AAA;16/10/2021;13;0.17;
AAA;16/10/2021;14;1.262;
AAA;16/10/2021;15;0.948;
AAA;16/10/2021;16;0.636;
AAA;16/10/2021;17;0.235;
AAA;16/10/2021;18;0.21;
AAA;16/10/2021;19;0.191;
AAA;16/10/2021;20;3.227;
AAA;16/10/2021;21;3.515;
AAA;16/10/2021;22;0.392;
AAA;16/10/2021;23;0.277;
AAA;16/10/2021;24;0.273;
AAA;17/10/2021;1;0.158;
AAA;17/10/2021;2;0.219;
AAA;17/10/2021;3;0.154;
AAA;17/10/2021;4;0.146;
AAA;17/10/2021;5;0.135;
AAA;17/10/2021;6;0.137;
AAA;17/10/2021;7;0.13;
AAA;17/10/2021;8;0.135;
AAA;17/10/2021;9;0.173;
AAA;17/10/2021;10;1.002;
AAA;17/10/2021;11;4.645;
AAA;17/10/2021;12;4.152;
AAA;17/10/2021;13;4.269;
AAA;17/10/2021;14;5.107;
AAA;17/10/2021;15;4.315;
AAA;17/10/2021;16;4.606;
AAA;17/10/2021;17;3.921;
AAA;17/10/2021;18;1.581;
AAA;17/10/2021;19;0.473;
AAA;17/10/2021;20;0.761;
AAA;17/10/2021;21;0.293;
AAA;17/10/2021;22;2.732;
AAA;17/10/2021;23;3.662;
AAA;17/10/2021;24;0.435;
AAA;18/10/2021;1;0.158;
AAA;18/10/2021;2;0.147;
AAA;18/10/2021;3;0.133;
AAA;18/10/2021;4;0.159;
AAA;18/10/2021;5;0.138;
AAA;18/10/2021;6;0.131;
AAA;18/10/2021;7;0.146;
AAA;18/10/2021;8;0.13;
AAA;18/10/2021;9;0.296;
AAA;18/10/2021;10;0.18;
AAA;18/10/2021;11;0.153;
AAA;18/10/2021;12;0.188;
AAA;18/10/2021;13;0.209;
AAA;18/10/2021;14;0.592;
AAA;18/10/2021;15;1.668;
AAA;18/10/2021;16;0.378;
AAA;18/10/2021;17;0.423;
AAA;18/10/2021;18;0.667;
AAA;18/10/2021;19;0.21;
AAA;18/10/2021;20;0.618;
AAA;18/10/2021;21;0.651;
AAA;18/10/2021;22;0.456;
AAA;18/10/2021;23;0.565;
AAA;18/10/2021;24;0.547;
AAA;19/10/2021;1;0.376;
AAA;19/10/2021;2;0.361;
AAA;19/10/2021;3;0.365;
AAA;19/10/2021;4;0.275;
AAA;19/10/2021;5;0.21;
AAA;19/10/2021;6;0.206;
AAA;19/10/2021;7;0.197;
AAA;19/10/2021;8;0.316;
AAA;19/10/2021;9;0.416;
AAA;19/10/2021;10;0.22;
AAA;19/10/2021;11;0.167;
AAA;19/10/2021;12;0.178;
AAA;19/10/2021;13;1.413;
AAA;19/10/2021;14;0.371;
AAA;19/10/2021;15;0.469;
AAA;19/10/2021;16;0.245;
AAA;19/10/2021;17;0.173;
AAA;19/10/2021;18;0.262;
AAA;19/10/2021;19;0.332;
AAA;19/10/2021;20;0.279;
AAA;19/10/2021;21;0.733;
AAA;19/10/2021;22;1.266;
AAA;19/10/2021;23;0.237;
AAA;19/10/2021;24;0.36;
AAA;20/10/2021;1;0.191;
AAA;20/10/2021;2;0.147;
AAA;20/10/2021;3;0.176;
AAA;20/10/2021;4;0.143;
AAA;20/10/2021;5;0.157;
AAA;20/10/2021;6;0.13;
AAA;20/10/2021;7;0.139;
AAA;20/10/2021;8;0.485;
AAA;20/10/2021;9;0.351;
AAA;20/10/2021;10;0.444;
AAA;20/10/2021;11;0.213;
AAA;20/10/2021;12;0.399;
AAA;20/10/2021;13;0.179;
AAA;20/10/2021;14;0.199;
AAA;20/10/2021;15;0.171;
AAA;20/10/2021;16;0.229;
AAA;20/10/2021;17;0.167;
AAA;20/10/2021;18;0.17;
AAA;20/10/2021;19;0.261;
AAA;20/10/2021;20;0.23;
AAA;20/10/2021;21;0.484;
AAA;20/10/2021;22;0.369;
AAA;20/10/2021;23;0.319;
AAA;20/10/2021;24;0.484;
AAA;21/10/2021;1;0.222;
AAA;21/10/2021;2;0.82;
AAA;21/10/2021;3;0.151;
AAA;21/10/2021;4;0.154;
AAA;21/10/2021;5;0.131;
AAA;21/10/2021;6;0.133;
AAA;21/10/2021;7;0.141;
AAA;21/10/2021;8;0.307;
AAA;21/10/2021;9;0.578;
AAA;21/10/2021;10;4.28;
AAA;21/10/2021;11;3.855;
AAA;21/10/2021;12;4.05;
AAA;21/10/2021;13;3.872;
AAA;21/10/2021;14;4.765;
AAA;21/10/2021;15;3.814;
AAA;21/10/2021;16;3.813;
AAA;21/10/2021;17;3.893;
AAA;21/10/2021;18;0.393;
AAA;21/10/2021;19;0.387;
AAA;21/10/2021;20;0.524;
AAA;21/10/2021;21;0.498;
AAA;21/10/2021;22;0.159;
AAA;21/10/2021;23;0.163;
AAA;21/10/2021;24;0.225;
AAA;22/10/2021;1;0.153;
AAA;22/10/2021;2;0.192;
AAA;22/10/2021;3;0.131;
AAA;22/10/2021;4;0.128;
AAA;22/10/2021;5;0.147;
AAA;22/10/2021;6;0.137;
AAA;22/10/2021;7;0.132;
AAA;22/10/2021;8;0.335;
AAA;22/10/2021;9;0.454;
AAA;22/10/2021;10;0.322;
AAA;22/10/2021;11;0.149;
AAA;22/10/2021;12;0.207;
AAA;22/10/2021;13;0.188;
AAA;22/10/2021;14;0.145;
AAA;22/10/2021;15;0.157;
AAA;22/10/2021;16;0.16;
AAA;22/10/2021;17;0.164;
AAA;22/10/2021;18;0.169;
AAA;22/10/2021;19;0.138;
AAA;22/10/2021;20;0.128;
AAA;22/10/2021;21;0.146;
AAA;22/10/2021;22;0.248;
AAA;22/10/2021;23;0.961;
AAA;22/10/2021;24;0.227;
AAA;23/10/2021;1;0.147;
AAA;23/10/2021;2;0.145;
AAA;23/10/2021;3;0.187;
AAA;23/10/2021;4;0.155;
AAA;23/10/2021;5;0.158;
AAA;23/10/2021;6;0.121;
AAA;23/10/2021;7;0.134;
AAA;23/10/2021;8;0.306;
AAA;23/10/2021;9;0.421;
AAA;23/10/2021;10;0.216;
AAA;23/10/2021;11;0.264;
AAA;23/10/2021;12;0.278;
AAA;23/10/2021;13;0.423;
AAA;23/10/2021;14;0.528;
AAA;23/10/2021;15;0.581;
AAA;23/10/2021;16;0.27;
AAA;23/10/2021;17;2.584;
AAA;23/10/2021;18;0.157;
AAA;23/10/2021;19;0.134;
AAA;23/10/2021;20;0.132;
AAA;23/10/2021;21;0.12;
AAA;23/10/2021;22;0.139;
AAA;23/10/2021;23;0.222;
AAA;23/10/2021;24;0.128;
AAA;24/10/2021;1;0.864;
AAA;24/10/2021;2;0.181;
AAA;24/10/2021;3;0.133;
AAA;24/10/2021;4;0.111;
AAA;24/10/2021;5;0.088;
AAA;24/10/2021;6;0.088;
AAA;24/10/2021;7;0.094;
AAA;24/10/2021;8;0.1;
AAA;24/10/2021;9;3.833;
AAA;24/10/2021;10;0.464;
AAA;24/10/2021;11;4.2;
AAA;24/10/2021;12;5.062;
AAA;24/10/2021;13;5.385;
AAA;24/10/2021;14;7.599;
AAA;24/10/2021;15;7.209;
AAA;24/10/2021;16;7.208;
AAA;24/10/2021;17;7.518;
AAA;24/10/2021;18;3.676;
AAA;24/10/2021;19;3.705;
AAA;24/10/2021;20;2.538;
AAA;24/10/2021;21;0.277;
AAA;24/10/2021;22;0.351;
AAA;24/10/2021;23;0.223;
AAA;24/10/2021;24;0.186;
AAA;25/10/2021;1;0.124;
AAA;25/10/2021;2;0.124;
AAA;25/10/2021;3;0.13;
AAA;25/10/2021;4;0.116;
AAA;25/10/2021;5;0.136;
AAA;25/10/2021;6;0.13;
AAA;25/10/2021;7;0.141;
AAA;25/10/2021;8;0.487;
AAA;25/10/2021;9;0.166;
AAA;25/10/2021;10;0.153;
AAA;25/10/2021;11;0.196;
AAA;25/10/2021;12;0.143;
AAA;25/10/2021;13;0.144;
AAA;25/10/2021;14;0.171;
AAA;25/10/2021;15;0.339;
AAA;25/10/2021;16;0.193;
AAA;25/10/2021;17;0.27;
AAA;25/10/2021;18;0.422;
AAA;25/10/2021;19;0.242;
AAA;25/10/2021;20;0.5;
AAA;25/10/2021;21;0.576;
AAA;25/10/2021;22;0.572;
AAA;25/10/2021;23;1.335;
AAA;25/10/2021;24;0.36;
AAA;26/10/2021;1;0.127;
AAA;26/10/2021;2;0.133;
AAA;26/10/2021;3;0.132;
AAA;26/10/2021;4;0.126;
AAA;26/10/2021;5;0.131;
AAA;26/10/2021;6;0.133;
AAA;26/10/2021;7;0.123;
AAA;26/10/2021;8;0.656;
AAA;26/10/2021;9;0.45;
AAA;26/10/2021;10;0.205;
AAA;26/10/2021;11;0.209;
AAA;26/10/2021;12;0.273;
AAA;26/10/2021;13;1.271;
AAA;26/10/2021;14;0.723;
AAA;26/10/2021;15;0.384;
AAA;26/10/2021;16;1.173;
AAA;26/10/2021;17;0.436;
AAA;26/10/2021;18;0.224;
AAA;26/10/2021;19;0.178;
AAA;26/10/2021;20;0.402;
AAA;26/10/2021;21;0.361;
AAA;26/10/2021;22;0.355;
AAA;26/10/2021;23;0.319;
AAA;26/10/2021;24;0.295;
AAA;27/10/2021;1;0.255;
AAA;27/10/2021;2;0.139;
AAA;27/10/2021;3;0.156;
AAA;27/10/2021;4;0.121;
AAA;27/10/2021;5;0.14;
AAA;27/10/2021;6;0.144;
AAA;27/10/2021;7;0.117;
AAA;27/10/2021;8;0.291;
AAA;27/10/2021;9;0.298;
AAA;27/10/2021;10;0.471;
AAA;27/10/2021;11;0.542;
AAA;27/10/2021;12;0.192;
AAA;27/10/2021;13;0.179;
AAA;27/10/2021;14;0.34;
AAA;27/10/2021;15;0.346;
AAA;27/10/2021;16;0.217;
AAA;27/10/2021;17;0.183;
AAA;27/10/2021;18;0.198;
AAA;27/10/2021;19;0.2;
AAA;27/10/2021;20;0.186;
AAA;27/10/2021;21;0.302;
AAA;27/10/2021;22;0.382;
AAA;27/10/2021;23;0.303;
AAA;27/10/2021;24;0.201;
AAA;28/10/2021;1;0.012;
AAA;28/10/2021;2;0.116;
AAA;28/10/2021;3;0.081;
AAA;28/10/2021;4;0.105;
AAA;28/10/2021;5;0.09;
AAA;28/10/2021;6;0.124;
AAA;28/10/2021;7;0.098;
AAA;28/10/2021;8;0.209;
AAA;28/10/2021;9;0.437;
AAA;28/10/2021;10;3.858;
AAA;28/10/2021;11;4.049;
AAA;28/10/2021;12;3.978;
AAA;28/10/2021;13;3.863;
AAA;28/10/2021;14;5.495;
AAA;28/10/2021;15;3.996;
AAA;28/10/2021;16;4.062;
AAA;28/10/2021;17;4.109;
AAA;28/10/2021;18;0.528;
AAA;28/10/2021;19;0.179;
AAA;28/10/2021;20;0.13;
AAA;28/10/2021;21;0.141;
AAA;28/10/2021;22;0.153;
AAA;28/10/2021;23;0.298;
AAA;28/10/2021;24;0.176;
AAA;29/10/2021;1;0.145;
AAA;29/10/2021;2;0.17;
AAA;29/10/2021;3;0.127;
AAA;29/10/2021;4;0.14;
AAA;29/10/2021;5;0.129;
AAA;29/10/2021;6;0.129;
AAA;29/10/2021;7;0.14;
AAA;29/10/2021;8;0.333;
AAA;29/10/2021;9;0.38;
AAA;29/10/2021;10;0.264;
AAA;29/10/2021;11;0.196;
AAA;29/10/2021;12;0.231;
AAA;29/10/2021;13;0.159;
AAA;29/10/2021;14;0.152;
AAA;29/10/2021;15;0.783;
AAA;29/10/2021;16;0.212;
AAA;29/10/2021;17;0.568;
AAA;29/10/2021;18;0.269;
AAA;29/10/2021;19;0.758;
AAA;29/10/2021;20;0.419;
AAA;29/10/2021;21;0.814;
AAA;29/10/2021;22;0.75;
AAA;29/10/2021;23;0.381;
AAA;29/10/2021;24;0.216;
AAA;30/10/2021;1;0.102;
AAA;30/10/2021;2;0.124;
AAA;30/10/2021;3;0.113;
AAA;30/10/2021;4;0.117;
AAA;30/10/2021;5;0.113;
AAA;30/10/2021;6;0.164;
AAA;30/10/2021;7;0.139;
AAA;30/10/2021;8;0.111;
AAA;30/10/2021;9;0.597;
AAA;30/10/2021;10;3.803;
AAA;30/10/2021;11;3.674;
AAA;30/10/2021;12;3.664;
AAA;30/10/2021;13;4.093;
AAA;30/10/2021;14;4.294;
AAA;30/10/2021;15;3.73;
AAA;30/10/2021;16;3.698;
AAA;30/10/2021;17;3.664;
AAA;30/10/2021;18;0.145;
AAA;30/10/2021;19;0.156;
AAA;30/10/2021;20;0.382;
AAA;30/10/2021;21;0.446;
AAA;30/10/2021;22;0.297;
AAA;30/10/2021;23;0.969;
AAA;30/10/2021;24;0.622;
AAA;31/10/2021;1;1.237;
AAA;31/10/2021;2;0.388;
AAA;31/10/2021;2;0.354;
AAA;31/10/2021;3;0.331;
AAA;31/10/2021;4;0.363;
AAA;31/10/2021;5;0.199;
AAA;31/10/2021;6;0.208;
AAA;31/10/2021;7;0.211;
AAA;31/10/2021;8;0.294;
AAA;31/10/2021;9;0.602;
AAA;31/10/2021;10;0.908;
AAA;31/10/2021;11;1.154;
AAA;31/10/2021;12;1.229;
AAA;31/10/2021;13;1.572;
AAA;31/10/2021;14;0.526;
AAA;31/10/2021;15;0.357;
AAA;31/10/2021;16;0.489;
AAA;31/10/2021;17;0.317;
AAA;31/10/2021;18;2.317;
AAA;31/10/2021;19;3.822;
AAA;31/10/2021;20;3.871;
AAA;31/10/2021;21;3.836;
AAA;31/10/2021;22;3.794;
AAA;31/10/2021;23;3.783;
AAA;31/10/2021;24;3.882;
AAA;01/11/2021;1;1.048;
AAA;01/11/2021;2;0.374;
AAA;01/11/2021;3;2.625;
AAA;01/11/2021;4;0.153;
AAA;01/11/2021;5;0.162;
AAA;01/11/2021;6;0.216;
AAA;01/11/2021;7;0.165;
AAA;01/11/2021;8;0.201;
AAA;01/11/2021;9;0.217;
AAA;01/11/2021;10;3.757;
AAA;01/11/2021;11;3.708;
AAA;01/11/2021;12;0.25;
AAA;01/11/2021;13;0.165;
AAA;01/11/2021;14;0.177;
AAA;01/11/2021;15;0.422;
AAA;01/11/2021;16;0.602;
AAA;01/11/2021;17;0.173;
AAA;01/11/2021;18;0.445;
AAA;01/11/2021;19;0.445;
AAA;01/11/2021;20;0.401;
AAA;01/11/2021;21;0.378;
AAA;01/11/2021;22;0.496;
AAA;01/11/2021;23;0.304;
AAA;01/11/2021;24;0.27;
AAA;02/11/2021;1;0.61;
AAA;02/11/2021;2;0.37;
AAA;02/11/2021;3;0.625;
AAA;02/11/2021;4;0.147;
AAA;02/11/2021;5;0.154;
AAA;02/11/2021;6;0.14;
AAA;02/11/2021;7;0.14;
AAA;02/11/2021;8;0.4;
AAA;02/11/2021;9;0.407;
AAA;02/11/2021;10;0.85;
AAA;02/11/2021;11;0.406;
AAA;02/11/2021;12;0.374;
AAA;02/11/2021;13;0.38;
AAA;02/11/2021;14;0.749;
AAA;02/11/2021;15;0.671;
AAA;02/11/2021;16;0.275;
AAA;02/11/2021;17;0.196;
AAA;02/11/2021;18;0.168;
AAA;02/11/2021;19;0.189;
AAA;02/11/2021;20;0.266;
AAA;02/11/2021;21;0.768;
AAA;02/11/2021;22;0.365;
AAA;02/11/2021;23;0.289;
AAA;02/11/2021;24;0.232;
AAA;03/11/2021;1;3.486;
AAA;03/11/2021;2;0.104;
AAA;03/11/2021;3;0.127;
AAA;03/11/2021;4;0.14;
AAA;03/11/2021;5;0.142;
AAA;03/11/2021;6;0.127;
AAA;03/11/2021;7;0.13;
AAA;03/11/2021;8;3.129;
AAA;03/11/2021;9;0.396;
AAA;03/11/2021;10;0.834;
AAA;03/11/2021;11;4.33;
AAA;03/11/2021;12;4.154;
AAA;03/11/2021;13;3.944;
AAA;03/11/2021;14;3.894;
AAA;03/11/2021;15;3.776;
AAA;03/11/2021;16;3.782;
AAA;03/11/2021;17;0.19;
AAA;03/11/2021;18;1.48;
AAA;03/11/2021;19;0.542;
AAA;03/11/2021;20;0.19;
AAA;03/11/2021;21;0.387;
AAA;03/11/2021;22;0.274;
AAA;03/11/2021;23;0.323;
AAA;03/11/2021;24;0.314;
AAA;04/11/2021;1;3.459;
AAA;04/11/2021;2;0.118;
AAA;04/11/2021;3;0.13;
AAA;04/11/2021;4;0.12;
AAA;04/11/2021;5;0.127;
AAA;04/11/2021;6;0.152;
AAA;04/11/2021;7;0.189;
AAA;04/11/2021;8;0.165;
AAA;04/11/2021;9;0.592;
AAA;04/11/2021;10;0.429;
AAA;04/11/2021;11;3.666;
AAA;04/11/2021;12;3.857;
