CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004676798CK;22/11/2021;10;0,28;R
ES0021000004676798CK;22/11/2021;11;0,306;R
ES0021000004676798CK;22/11/2021;12;0,272;R
ES0021000004676798CK;22/11/2021;13;0,329;R
ES0021000004676798CK;22/11/2021;14;0,298;R
ES0021000004676798CK;22/11/2021;15;0,192;R
ES0021000004676798CK;22/11/2021;16;1,515;R
ES0021000004676798CK;22/11/2021;17;0,283;R
ES0021000004676798CK;22/11/2021;18;0,35;R
ES0021000004676798CK;22/11/2021;19;1,096;R
ES0021000004676798CK;22/11/2021;20;1,17;R
ES0021000004676798CK;22/11/2021;21;0,333;R
ES0021000004676798CK;22/11/2021;22;0,399;R
ES0021000004676798CK;22/11/2021;23;0,35;R
ES0021000004676798CK;22/11/2021;24;0,254;R
ES0021000004676798CK;23/11/2021;1;0,225;R
ES0021000004676798CK;23/11/2021;2;0,264;R
ES0021000004676798CK;23/11/2021;3;0,235;R
ES0021000004676798CK;23/11/2021;4;0,248;R
ES0021000004676798CK;23/11/2021;5;0,246;R
ES0021000004676798CK;23/11/2021;6;0,155;R
ES0021000004676798CK;23/11/2021;7;0,145;R
ES0021000004676798CK;23/11/2021;8;0,704;R
ES0021000004676798CK;23/11/2021;9;1,06;R
ES0021000004676798CK;23/11/2021;10;0,156;R
ES0021000004676798CK;23/11/2021;11;0,156;R
ES0021000004676798CK;23/11/2021;12;0,184;R
ES0021000004676798CK;23/11/2021;13;0,337;R
ES0021000004676798CK;23/11/2021;14;0,306;R
ES0021000004676798CK;23/11/2021;15;1,084;R
ES0021000004676798CK;23/11/2021;16;0,446;R
ES0021000004676798CK;23/11/2021;17;0,298;R
ES0021000004676798CK;23/11/2021;18;0,369;R
ES0021000004676798CK;23/11/2021;19;0,224;R
ES0021000004676798CK;23/11/2021;20;0,731;R
ES0021000004676798CK;23/11/2021;21;0,336;R
ES0021000004676798CK;23/11/2021;22;0,378;R
ES0021000004676798CK;23/11/2021;23;0,216;R
ES0021000004676798CK;23/11/2021;24;0,234;R
ES0021000004676798CK;24/11/2021;1;0,354;R
ES0021000004676798CK;24/11/2021;2;0,297;R
ES0021000004676798CK;24/11/2021;3;0,134;R
ES0021000004676798CK;24/11/2021;4;0,149;R
ES0021000004676798CK;24/11/2021;5;0,139;R
ES0021000004676798CK;24/11/2021;6;0,13;R
ES0021000004676798CK;24/11/2021;7;0,139;R
ES0021000004676798CK;24/11/2021;8;0,919;R
ES0021000004676798CK;24/11/2021;9;1,551;R
ES0021000004676798CK;24/11/2021;10;1,125;R
ES0021000004676798CK;24/11/2021;11;0,309;R
ES0021000004676798CK;24/11/2021;12;0,128;R
ES0021000004676798CK;24/11/2021;13;0,138;R
ES0021000004676798CK;24/11/2021;14;0,304;R
ES0021000004676798CK;24/11/2021;15;1,308;R
ES0021000004676798CK;24/11/2021;16;0,572;R
ES0021000004676798CK;24/11/2021;17;0,544;R
ES0021000004676798CK;24/11/2021;18;0,343;R
ES0021000004676798CK;24/11/2021;19;0,308;R
ES0021000004676798CK;24/11/2021;20;0,425;R
ES0021000004676798CK;24/11/2021;21;0,37;R
ES0021000004676798CK;24/11/2021;22;0,245;R
ES0021000004676798CK;24/11/2021;23;0,259;R
ES0021000004676798CK;24/11/2021;24;0,227;R
ES0021000004676798CK;25/11/2021;1;1,125;R
ES0021000004676798CK;25/11/2021;2;0,956;R
ES0021000004676798CK;25/11/2021;3;0,325;R
ES0021000004676798CK;25/11/2021;4;0,15;R
ES0021000004676798CK;25/11/2021;5;0,117;R
ES0021000004676798CK;25/11/2021;6;0,171;R
ES0021000004676798CK;25/11/2021;7;0,153;R
ES0021000004676798CK;25/11/2021;8;0,102;R
ES0021000004676798CK;25/11/2021;9;0,208;R
ES0021000004676798CK;25/11/2021;10;0,224;R
ES0021000004676798CK;25/11/2021;11;0,1;R
ES0021000004676798CK;25/11/2021;12;0,168;R
ES0021000004676798CK;25/11/2021;13;0,209;R
ES0021000004676798CK;25/11/2021;14;0,139;R
ES0021000004676798CK;25/11/2021;15;0,43;R
ES0021000004676798CK;25/11/2021;16;0,191;R
ES0021000004676798CK;25/11/2021;17;0,16;R
ES0021000004676798CK;25/11/2021;18;0,152;R
ES0021000004676798CK;25/11/2021;19;0,416;R
ES0021000004676798CK;25/11/2021;20;2,488;R
ES0021000004676798CK;25/11/2021;21;2,152;R
ES0021000004676798CK;25/11/2021;22;1,258;R
ES0021000004676798CK;25/11/2021;23;0,329;R
ES0021000004676798CK;25/11/2021;24;0,316;R
ES0021000004676798CK;26/11/2021;1;0,162;R
ES0021000004676798CK;26/11/2021;2;0,203;R
ES0021000004676798CK;26/11/2021;3;0,153;R
ES0021000004676798CK;26/11/2021;4;0,135;R
ES0021000004676798CK;26/11/2021;5;0,122;R
ES0021000004676798CK;26/11/2021;6;0,141;R
ES0021000004676798CK;26/11/2021;7;0,126;R
ES0021000004676798CK;26/11/2021;8;1,934;R
ES0021000004676798CK;26/11/2021;9;1,12;R
ES0021000004676798CK;26/11/2021;10;0,225;R
ES0021000004676798CK;26/11/2021;11;0,16;R
ES0021000004676798CK;26/11/2021;12;0,311;R
ES0021000004676798CK;26/11/2021;13;0,193;R
ES0021000004676798CK;26/11/2021;14;0,177;R
ES0021000004676798CK;26/11/2021;15;0,151;R
ES0021000004676798CK;26/11/2021;16;0,184;R
ES0021000004676798CK;26/11/2021;17;0,159;R
ES0021000004676798CK;26/11/2021;18;0,164;R
ES0021000004676798CK;26/11/2021;19;0,152;R
ES0021000004676798CK;26/11/2021;20;0,285;R
ES0021000004676798CK;26/11/2021;21;0,296;R
ES0021000004676798CK;26/11/2021;22;0,996;R
ES0021000004676798CK;26/11/2021;23;0,246;R
ES0021000004676798CK;26/11/2021;24;0,277;R
ES0021000004676798CK;27/11/2021;1;0,223;R
ES0021000004676798CK;27/11/2021;2;0,124;R
ES0021000004676798CK;27/11/2021;3;0,135;R
ES0021000004676798CK;27/11/2021;4;0,15;R
ES0021000004676798CK;27/11/2021;5;0,112;R
ES0021000004676798CK;27/11/2021;6;0,158;R
ES0021000004676798CK;27/11/2021;7;0,18;R
ES0021000004676798CK;27/11/2021;8;0,103;R
ES0021000004676798CK;27/11/2021;9;0,144;R
ES0021000004676798CK;27/11/2021;10;0,948;R
ES0021000004676798CK;27/11/2021;11;1,186;R
ES0021000004676798CK;27/11/2021;12;1,122;R
ES0021000004676798CK;27/11/2021;13;1,147;R
ES0021000004676798CK;27/11/2021;14;0,692;R
ES0021000004676798CK;27/11/2021;15;0,366;R
ES0021000004676798CK;27/11/2021;16;0,169;R
ES0021000004676798CK;27/11/2021;17;0,724;R
ES0021000004676798CK;27/11/2021;18;0,393;R
ES0021000004676798CK;27/11/2021;19;0,354;R
ES0021000004676798CK;27/11/2021;20;2,053;R
ES0021000004676798CK;27/11/2021;21;0,439;R
ES0021000004676798CK;27/11/2021;22;0,199;R
ES0021000004676798CK;27/11/2021;23;0,294;R
ES0021000004676798CK;27/11/2021;24;0,192;R
ES0021000004676798CK;28/11/2021;1;0,287;R
ES0021000004676798CK;28/11/2021;2;0,67;R
ES0021000004676798CK;28/11/2021;3;0,406;R
ES0021000004676798CK;28/11/2021;4;0,32;R
ES0021000004676798CK;28/11/2021;5;0,226;R
ES0021000004676798CK;28/11/2021;6;0,183;R
ES0021000004676798CK;28/11/2021;7;0,175;R
ES0021000004676798CK;28/11/2021;8;0,153;R
ES0021000004676798CK;28/11/2021;9;0,114;R
ES0021000004676798CK;28/11/2021;10;0,211;R
ES0021000004676798CK;28/11/2021;11;0,402;R
ES0021000004676798CK;28/11/2021;12;0,148;R
ES0021000004676798CK;28/11/2021;13;0,323;R
ES0021000004676798CK;28/11/2021;14;0,274;R
ES0021000004676798CK;28/11/2021;15;0,859;R
ES0021000004676798CK;28/11/2021;16;0,231;R
ES0021000004676798CK;28/11/2021;17;0,205;R
ES0021000004676798CK;28/11/2021;18;0,25;R
ES0021000004676798CK;28/11/2021;19;0,173;R
ES0021000004676798CK;28/11/2021;20;0,157;R
ES0021000004676798CK;28/11/2021;21;0,542;R
ES0021000004676798CK;28/11/2021;22;0,531;R
ES0021000004676798CK;28/11/2021;23;0,288;R
ES0021000004676798CK;28/11/2021;24;0,295;R
ES0021000004676798CK;29/11/2021;1;0,187;R
ES0021000004676798CK;29/11/2021;2;0,211;R
ES0021000004676798CK;29/11/2021;3;0,151;R
ES0021000004676798CK;29/11/2021;4;0,146;R
ES0021000004676798CK;29/11/2021;5;0,221;R
ES0021000004676798CK;29/11/2021;6;0,12;R
ES0021000004676798CK;29/11/2021;7;0,127;R
ES0021000004676798CK;29/11/2021;8;1,815;R
ES0021000004676798CK;29/11/2021;9;1,035;R
ES0021000004676798CK;29/11/2021;10;0,328;R
ES0021000004676798CK;29/11/2021;11;1,28;R
ES0021000004676798CK;29/11/2021;12;0,715;R
ES0021000004676798CK;29/11/2021;13;0,199;R
ES0021000004676798CK;29/11/2021;14;0,248;R
ES0021000004676798CK;29/11/2021;15;0,197;R
ES0021000004676798CK;29/11/2021;16;0,325;R
ES0021000004676798CK;29/11/2021;17;0,202;R
ES0021000004676798CK;29/11/2021;18;0,235;R
ES0021000004676798CK;29/11/2021;19;0,838;R
ES0021000004676798CK;29/11/2021;20;0,797;R
ES0021000004676798CK;29/11/2021;21;0,644;R
ES0021000004676798CK;29/11/2021;22;0,639;R
ES0021000004676798CK;29/11/2021;23;1,268;R
ES0021000004676798CK;29/11/2021;24;0,826;R
ES0021000004676798CK;30/11/2021;1;0,322;R
ES0021000004676798CK;30/11/2021;2;0,186;R
ES0021000004676798CK;30/11/2021;3;0,157;R
ES0021000004676798CK;30/11/2021;4;0,157;R
ES0021000004676798CK;30/11/2021;5;0,121;R
ES0021000004676798CK;30/11/2021;6;0,138;R
ES0021000004676798CK;30/11/2021;7;0,143;R
ES0021000004676798CK;30/11/2021;8;0,244;R
ES0021000004676798CK;30/11/2021;9;0,146;R
ES0021000004676798CK;30/11/2021;10;0,132;R
ES0021000004676798CK;30/11/2021;11;0,172;R
ES0021000004676798CK;30/11/2021;12;0,152;R
ES0021000004676798CK;30/11/2021;13;0,124;R
ES0021000004676798CK;30/11/2021;14;0,121;R
ES0021000004676798CK;30/11/2021;15;0,286;R
ES0021000004676798CK;30/11/2021;16;0,165;R
ES0021000004676798CK;30/11/2021;17;0,187;R
ES0021000004676798CK;30/11/2021;18;0,198;R
ES0021000004676798CK;30/11/2021;19;0,209;R
ES0021000004676798CK;30/11/2021;20;0,222;R
ES0021000004676798CK;30/11/2021;21;0,261;R
ES0021000004676798CK;30/11/2021;22;0,233;R
ES0021000004676798CK;30/11/2021;23;0,246;R
ES0021000004676798CK;30/11/2021;24;0,196;R
ES0021000004676798CK;01/12/2021;1;0,215;R
ES0021000004676798CK;01/12/2021;2;0,143;R
ES0021000004676798CK;01/12/2021;3;0,118;R
ES0021000004676798CK;01/12/2021;4;0,141;R
ES0021000004676798CK;01/12/2021;5;0,134;R
ES0021000004676798CK;01/12/2021;6;0,12;R
ES0021000004676798CK;01/12/2021;7;0,133;R
ES0021000004676798CK;01/12/2021;8;0,251;R
ES0021000004676798CK;01/12/2021;9;0,226;R
ES0021000004676798CK;01/12/2021;10;0,203;R
ES0021000004676798CK;01/12/2021;11;0,208;R
ES0021000004676798CK;01/12/2021;12;0,257;R
ES0021000004676798CK;01/12/2021;13;2,107;R
ES0021000004676798CK;01/12/2021;14;1,119;R
ES0021000004676798CK;01/12/2021;15;0,278;R
ES0021000004676798CK;01/12/2021;16;0,376;R
ES0021000004676798CK;01/12/2021;17;0,263;R
ES0021000004676798CK;01/12/2021;18;0,155;R
ES0021000004676798CK;01/12/2021;19;0,915;R
ES0021000004676798CK;01/12/2021;20;1,049;R
ES0021000004676798CK;01/12/2021;21;0,675;R
ES0021000004676798CK;01/12/2021;22;0,376;R
ES0021000004676798CK;01/12/2021;23;0,294;R
ES0021000004676798CK;01/12/2021;24;1,077;R
ES0021000004676798CK;02/12/2021;1;0,985;R
ES0021000004676798CK;02/12/2021;2;0,147;R
ES0021000004676798CK;02/12/2021;3;0,142;R
ES0021000004676798CK;02/12/2021;4;0,142;R
ES0021000004676798CK;02/12/2021;5;0,135;R
ES0021000004676798CK;02/12/2021;6;0,135;R
ES0021000004676798CK;02/12/2021;7;0,126;R
ES0021000004676798CK;02/12/2021;8;0,202;R
ES0021000004676798CK;02/12/2021;9;0,287;R
ES0021000004676798CK;02/12/2021;10;0,212;R
ES0021000004676798CK;02/12/2021;11;0,208;R
ES0021000004676798CK;02/12/2021;12;0,201;R
ES0021000004676798CK;02/12/2021;13;0,185;R
ES0021000004676798CK;02/12/2021;14;0,192;R
ES0021000004676798CK;02/12/2021;15;1,555;R
ES0021000004676798CK;02/12/2021;16;0,28;R
ES0021000004676798CK;02/12/2021;17;0,23;R
ES0021000004676798CK;02/12/2021;18;0,145;R
ES0021000004676798CK;02/12/2021;19;0,112;R
ES0021000004676798CK;02/12/2021;20;0,152;R
ES0021000004676798CK;02/12/2021;21;0,144;R
ES0021000004676798CK;02/12/2021;22;0,178;R
ES0021000004676798CK;02/12/2021;23;0,208;R
ES0021000004676798CK;02/12/2021;24;0,288;R
ES0021000004676798CK;03/12/2021;1;0,301;R
ES0021000004676798CK;03/12/2021;2;0,269;R
ES0021000004676798CK;03/12/2021;3;0,234;R
ES0021000004676798CK;03/12/2021;4;0,151;R
ES0021000004676798CK;03/12/2021;5;0,12;R
ES0021000004676798CK;03/12/2021;6;0,155;R
ES0021000004676798CK;03/12/2021;7;0,134;R
ES0021000004676798CK;03/12/2021;8;0,283;R
ES0021000004676798CK;03/12/2021;9;0,174;R
ES0021000004676798CK;03/12/2021;10;0,216;R
ES0021000004676798CK;03/12/2021;11;0,113;R
ES0021000004676798CK;03/12/2021;12;0,152;R
ES0021000004676798CK;03/12/2021;13;0,154;R
ES0021000004676798CK;03/12/2021;14;0,119;R
ES0021000004676798CK;03/12/2021;15;0,203;R
ES0021000004676798CK;03/12/2021;16;0,143;R
ES0021000004676798CK;03/12/2021;17;0,176;R
ES0021000004676798CK;03/12/2021;18;0,151;R
ES0021000004676798CK;03/12/2021;19;0,141;R
ES0021000004676798CK;03/12/2021;20;0,126;R
ES0021000004676798CK;03/12/2021;21;0,138;R
ES0021000004676798CK;03/12/2021;22;0,132;R
ES0021000004676798CK;03/12/2021;23;0,126;R
ES0021000004676798CK;03/12/2021;24;0,151;R
ES0021000004676798CK;04/12/2021;1;0,121;R
ES0021000004676798CK;04/12/2021;2;0,12;R
ES0021000004676798CK;04/12/2021;3;0,149;R
ES0021000004676798CK;04/12/2021;4;0,129;R
ES0021000004676798CK;04/12/2021;5;0,109;R
ES0021000004676798CK;04/12/2021;6;0,146;R
ES0021000004676798CK;04/12/2021;7;0,168;R
ES0021000004676798CK;04/12/2021;8;0,132;R
ES0021000004676798CK;04/12/2021;9;0,144;R
ES0021000004676798CK;04/12/2021;10;0,129;R
ES0021000004676798CK;04/12/2021;11;0,106;R
ES0021000004676798CK;04/12/2021;12;0,145;R
ES0021000004676798CK;04/12/2021;13;0,13;R
ES0021000004676798CK;04/12/2021;14;0,112;R
ES0021000004676798CK;04/12/2021;15;0,143;R
ES0021000004676798CK;04/12/2021;16;0,134;R
ES0021000004676798CK;04/12/2021;17;0,113;R
ES0021000004676798CK;04/12/2021;18;0,205;R
ES0021000004676798CK;04/12/2021;19;0,14;R
ES0021000004676798CK;04/12/2021;20;0,111;R
ES0021000004676798CK;04/12/2021;21;0,138;R
ES0021000004676798CK;04/12/2021;22;0,15;R
ES0021000004676798CK;04/12/2021;23;0,11;R
ES0021000004676798CK;04/12/2021;24;0,139;R
ES0021000004676798CK;05/12/2021;1;0,151;R
ES0021000004676798CK;05/12/2021;2;0,111;R
ES0021000004676798CK;05/12/2021;3;0,132;R
ES0021000004676798CK;05/12/2021;4;0,148;R
ES0021000004676798CK;05/12/2021;5;0,116;R
ES0021000004676798CK;05/12/2021;6;0,121;R
ES0021000004676798CK;05/12/2021;7;0,145;R
ES0021000004676798CK;05/12/2021;8;0,121;R
ES0021000004676798CK;05/12/2021;9;0,121;R
ES0021000004676798CK;05/12/2021;10;0,207;R
ES0021000004676798CK;05/12/2021;11;0,113;R
ES0021000004676798CK;05/12/2021;12;0,122;R
ES0021000004676798CK;05/12/2021;13;0,146;R
ES0021000004676798CK;05/12/2021;14;0,118;R
ES0021000004676798CK;05/12/2021;15;0,123;R
ES0021000004676798CK;05/12/2021;16;0,148;R
ES0021000004676798CK;05/12/2021;17;0,141;R
ES0021000004676798CK;05/12/2021;18;0,32;R
ES0021000004676798CK;05/12/2021;19;1,089;R
ES0021000004676798CK;05/12/2021;20;1,818;R
ES0021000004676798CK;05/12/2021;21;0,791;R
ES0021000004676798CK;05/12/2021;22;2,022;R
ES0021000004676798CK;05/12/2021;23;0,426;R
ES0021000004676798CK;05/12/2021;24;0,348;R
ES0021000004676798CK;06/12/2021;1;0,364;R
ES0021000004676798CK;06/12/2021;2;0,316;R
ES0021000004676798CK;06/12/2021;3;0,263;R
ES0021000004676798CK;06/12/2021;4;0,134;R
ES0021000004676798CK;06/12/2021;5;0,156;R
ES0021000004676798CK;06/12/2021;6;0,129;R
ES0021000004676798CK;06/12/2021;7;0,123;R
ES0021000004676798CK;06/12/2021;8;0,15;R
ES0021000004676798CK;06/12/2021;9;0,134;R
ES0021000004676798CK;06/12/2021;10;0,272;R
ES0021000004676798CK;06/12/2021;11;0,192;R
ES0021000004676798CK;06/12/2021;12;0,256;R
ES0021000004676798CK;06/12/2021;13;0,121;R
ES0021000004676798CK;06/12/2021;14;0,667;R
ES0021000004676798CK;06/12/2021;15;0,682;R
ES0021000004676798CK;06/12/2021;16;0,881;R
ES0021000004676798CK;06/12/2021;17;0,367;R
ES0021000004676798CK;06/12/2021;18;0,184;R
ES0021000004676798CK;06/12/2021;19;0,261;R
ES0021000004676798CK;06/12/2021;20;0,144;R
ES0021000004676798CK;06/12/2021;21;0,523;R
ES0021000004676798CK;06/12/2021;22;0,348;R
ES0021000004676798CK;06/12/2021;23;0,267;R
ES0021000004676798CK;06/12/2021;24;0,214;R
ES0021000004676798CK;07/12/2021;1;0,297;R
ES0021000004676798CK;07/12/2021;2;0,301;R
ES0021000004676798CK;07/12/2021;3;0,425;R
ES0021000004676798CK;07/12/2021;4;0,363;R
ES0021000004676798CK;07/12/2021;5;0,179;R
ES0021000004676798CK;07/12/2021;6;0,15;R
ES0021000004676798CK;07/12/2021;7;0,104;R
ES0021000004676798CK;07/12/2021;8;0,15;R
ES0021000004676798CK;07/12/2021;9;0,294;R
ES0021000004676798CK;07/12/2021;10;0,156;R
ES0021000004676798CK;07/12/2021;11;0,177;R
ES0021000004676798CK;07/12/2021;12;0,618;R
ES0021000004676798CK;07/12/2021;13;0,567;R
ES0021000004676798CK;07/12/2021;14;0,145;R
ES0021000004676798CK;07/12/2021;15;0,153;R
ES0021000004676798CK;07/12/2021;16;0,162;R
ES0021000004676798CK;07/12/2021;17;1,682;R
ES0021000004676798CK;07/12/2021;18;0,902;R
ES0021000004676798CK;07/12/2021;19;0,246;R
ES0021000004676798CK;07/12/2021;20;0,124;R
ES0021000004676798CK;07/12/2021;21;0,157;R
ES0021000004676798CK;07/12/2021;22;0,398;R
ES0021000004676798CK;07/12/2021;23;0,807;R
ES0021000004676798CK;07/12/2021;24;0,229;R
ES0021000004676798CK;08/12/2021;1;0,226;R
ES0021000004676798CK;08/12/2021;2;0,252;R
ES0021000004676798CK;08/12/2021;3;0,195;R
ES0021000004676798CK;08/12/2021;4;0,159;R
ES0021000004676798CK;08/12/2021;5;0,121;R
ES0021000004676798CK;08/12/2021;6;0,142;R
ES0021000004676798CK;08/12/2021;7;0,148;R
ES0021000004676798CK;08/12/2021;8;0,129;R
ES0021000004676798CK;08/12/2021;9;0,131;R
ES0021000004676798CK;08/12/2021;10;0,206;R
ES0021000004676798CK;08/12/2021;11;1,022;R
ES0021000004676798CK;08/12/2021;12;0,231;R
ES0021000004676798CK;08/12/2021;13;1,487;R
ES0021000004676798CK;08/12/2021;14;2,268;R
ES0021000004676798CK;08/12/2021;15;0,326;R
ES0021000004676798CK;08/12/2021;16;0,184;R
ES0021000004676798CK;08/12/2021;17;0,178;R
ES0021000004676798CK;08/12/2021;18;0,135;R
ES0021000004676798CK;08/12/2021;19;0,254;R
ES0021000004676798CK;08/12/2021;20;0,384;R
ES0021000004676798CK;08/12/2021;21;0,629;R
ES0021000004676798CK;08/12/2021;22;0,439;R
ES0021000004676798CK;08/12/2021;23;0,384;R
ES0021000004676798CK;08/12/2021;24;0,295;R
ES0021000004676798CK;09/12/2021;1;0,182;R
ES0021000004676798CK;09/12/2021;2;0,306;R
ES0021000004676798CK;09/12/2021;3;0,21;R
ES0021000004676798CK;09/12/2021;4;0,171;R
ES0021000004676798CK;09/12/2021;5;0,229;R
ES0021000004676798CK;09/12/2021;6;0,148;R
ES0021000004676798CK;09/12/2021;7;0,118;R
ES0021000004676798CK;09/12/2021;8;0,177;R
ES0021000004676798CK;09/12/2021;9;0,151;R
ES0021000004676798CK;09/12/2021;10;0,145;R
ES0021000004676798CK;09/12/2021;11;0,178;R
ES0021000004676798CK;09/12/2021;12;0,217;R
ES0021000004676798CK;09/12/2021;13;0,178;R
ES0021000004676798CK;09/12/2021;14;0,218;R
ES0021000004676798CK;09/12/2021;15;1,922;R
ES0021000004676798CK;09/12/2021;16;1,435;R
ES0021000004676798CK;09/12/2021;17;0,336;R
ES0021000004676798CK;09/12/2021;18;0,149;R
ES0021000004676798CK;09/12/2021;19;0,171;R
ES0021000004676798CK;09/12/2021;20;0,386;R
ES0021000004676798CK;09/12/2021;21;0,929;R
ES0021000004676798CK;09/12/2021;22;0,268;R
ES0021000004676798CK;09/12/2021;23;0,362;R
ES0021000004676798CK;09/12/2021;24;0,273;R
ES0021000004676798CK;10/12/2021;1;0,217;R
ES0021000004676798CK;10/12/2021;2;0,21;R
ES0021000004676798CK;10/12/2021;3;0,196;R
ES0021000004676798CK;10/12/2021;4;0,153;R
ES0021000004676798CK;10/12/2021;5;0,152;R
ES0021000004676798CK;10/12/2021;6;0,143;R
ES0021000004676798CK;10/12/2021;7;0,136;R
ES0021000004676798CK;10/12/2021;8;0,202;R
ES0021000004676798CK;10/12/2021;9;0,21;R
ES0021000004676798CK;10/12/2021;10;0,124;R
ES0021000004676798CK;10/12/2021;11;0,131;R
ES0021000004676798CK;10/12/2021;12;0,14;R
ES0021000004676798CK;10/12/2021;13;0,122;R
ES0021000004676798CK;10/12/2021;14;0,128;R
ES0021000004676798CK;10/12/2021;15;0,18;R
ES0021000004676798CK;10/12/2021;16;0,218;R
ES0021000004676798CK;10/12/2021;17;0,187;R
ES0021000004676798CK;10/12/2021;18;0,139;R
ES0021000004676798CK;10/12/2021;19;0,184;R
ES0021000004676798CK;10/12/2021;20;2,394;R
ES0021000004676798CK;10/12/2021;21;1,385;R
ES0021000004676798CK;10/12/2021;22;1,344;R
ES0021000004676798CK;10/12/2021;23;0,572;R
ES0021000004676798CK;10/12/2021;24;0,128;R
ES0021000004676798CK;11/12/2021;1;0,13;R
ES0021000004676798CK;11/12/2021;2;0,137;R
ES0021000004676798CK;11/12/2021;3;0,128;R
ES0021000004676798CK;11/12/2021;4;0,144;R
ES0021000004676798CK;11/12/2021;5;0,195;R
ES0021000004676798CK;11/12/2021;6;0,182;R
ES0021000004676798CK;11/12/2021;7;0,119;R
ES0021000004676798CK;11/12/2021;8;0,136;R
ES0021000004676798CK;11/12/2021;9;0,165;R
ES0021000004676798CK;11/12/2021;10;0,117;R
ES0021000004676798CK;11/12/2021;11;0,132;R
ES0021000004676798CK;11/12/2021;12;0,235;R
ES0021000004676798CK;11/12/2021;13;0,684;R
ES0021000004676798CK;11/12/2021;14;0,362;R
ES0021000004676798CK;11/12/2021;15;0,272;R
ES0021000004676798CK;11/12/2021;16;0,195;R
ES0021000004676798CK;11/12/2021;17;0,144;R
ES0021000004676798CK;11/12/2021;18;0,161;R
ES0021000004676798CK;11/12/2021;19;0,118;R
ES0021000004676798CK;11/12/2021;20;0,141;R
ES0021000004676798CK;11/12/2021;21;0,157;R
ES0021000004676798CK;11/12/2021;22;0,116;R
ES0021000004676798CK;11/12/2021;23;0,138;R
ES0021000004676798CK;11/12/2021;24;0,258;R
ES0021000004676798CK;12/12/2021;1;0,201;R
ES0021000004676798CK;12/12/2021;2;0,19;R
ES0021000004676798CK;12/12/2021;3;0,156;R
ES0021000004676798CK;12/12/2021;4;0,168;R
ES0021000004676798CK;12/12/2021;5;0,143;R
ES0021000004676798CK;12/12/2021;6;0,151;R
ES0021000004676798CK;12/12/2021;7;0,14;R
ES0021000004676798CK;12/12/2021;8;0,101;R
ES0021000004676798CK;12/12/2021;9;0,146;R
ES0021000004676798CK;12/12/2021;10;0,13;R
ES0021000004676798CK;12/12/2021;11;0,15;R
ES0021000004676798CK;12/12/2021;12;0,188;R
ES0021000004676798CK;12/12/2021;13;0,13;R
ES0021000004676798CK;12/12/2021;14;0,12;R
ES0021000004676798CK;12/12/2021;15;0,154;R
ES0021000004676798CK;12/12/2021;16;0,128;R
ES0021000004676798CK;12/12/2021;17;0,192;R
ES0021000004676798CK;12/12/2021;18;0,593;R
ES0021000004676798CK;12/12/2021;19;0,355;R
ES0021000004676798CK;12/12/2021;20;0,657;R
ES0021000004676798CK;12/12/2021;21;0,763;R
ES0021000004676798CK;12/12/2021;22;0,333;R
ES0021000004676798CK;12/12/2021;23;0,439;R
ES0021000004676798CK;12/12/2021;24;0,247;R
ES0021000004676798CK;13/12/2021;1;0,238;R
ES0021000004676798CK;13/12/2021;2;0,143;R
ES0021000004676798CK;13/12/2021;3;0,166;R
ES0021000004676798CK;13/12/2021;4;0,163;R
ES0021000004676798CK;13/12/2021;5;0,117;R
ES0021000004676798CK;13/12/2021;6;0,143;R
ES0021000004676798CK;13/12/2021;7;0,267;R
ES0021000004676798CK;13/12/2021;8;0,475;R
ES0021000004676798CK;13/12/2021;9;0,164;R
ES0021000004676798CK;13/12/2021;10;0,252;R
ES0021000004676798CK;13/12/2021;11;0,125;R
ES0021000004676798CK;13/12/2021;12;0,13;R
ES0021000004676798CK;13/12/2021;13;0,153;R
ES0021000004676798CK;13/12/2021;14;0,122;R
ES0021000004676798CK;13/12/2021;15;1,035;R
ES0021000004676798CK;13/12/2021;16;0,905;R
ES0021000004676798CK;13/12/2021;17;0,186;R
ES0021000004676798CK;13/12/2021;18;0,253;R
ES0021000004676798CK;13/12/2021;19;0,549;R
ES0021000004676798CK;13/12/2021;20;1,807;R
ES0021000004676798CK;13/12/2021;21;1,707;R
ES0021000004676798CK;13/12/2021;22;1,457;R
ES0021000004676798CK;13/12/2021;23;1,041;R
ES0021000004676798CK;13/12/2021;24;0,212;R
ES0021000004676798CK;14/12/2021;1;0,293;R
ES0021000004676798CK;14/12/2021;2;0,151;R
