CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;19/01/2022;16;0.000148577;0.000147429;0.000221481
REE;19/01/2022;17;0.00014389;0.000147883;0.000204421
REE;19/01/2022;18;0.000147664;0.000150277;0.000206323
REE;19/01/2022;19;0.000167544;0.000157877;0.000219405
REE;19/01/2022;20;0.000188466;0.000152594;0.000198745
REE;19/01/2022;21;0.000203613;0.000137067;0.00020612
REE;19/01/2022;22;0.000206392;0.000118014;0.000182949
REE;19/01/2022;23;0.000190882;0.000101626;0.00015101
REE;19/01/2022;24;0.000157952;9.11E-05;9.70E-05
REE;20/01/2022;1;0.000123206;8.45E-05;5.67E-05
REE;20/01/2022;2;9.97E-05;8.13E-05;3.61E-05
REE;20/01/2022;3;8.74E-05;7.98E-05;2.92E-05
REE;20/01/2022;4;8.16E-05;7.94E-05;1.67E-05
REE;20/01/2022;5;7.98E-05;7.97E-05;1.41E-05
REE;20/01/2022;6;8.30E-05;8.32E-05;2.36E-05
REE;20/01/2022;7;9.58E-05;9.54E-05;2.82E-05
REE;20/01/2022;8;0.000124383;0.000123086;8.08E-05
REE;20/01/2022;9;0.000139348;0.000163167;0.000150062
REE;20/01/2022;10;0.000143625;0.000186023;0.000216999
REE;20/01/2022;11;0.000150896;0.000193521;0.000215537
REE;20/01/2022;12;0.000149539;0.000192118;0.000231397
REE;20/01/2022;13;0.000147419;0.000189134;0.000219729
REE;20/01/2022;14;0.000154319;0.00017691;0.000280163
REE;20/01/2022;15;0.000155259;0.000154795;0.000232093
REE;20/01/2022;16;0.000148577;0.000147429;0.000221481
REE;20/01/2022;17;0.00014389;0.000147883;0.000204421
REE;20/01/2022;18;0.000147664;0.000150277;0.000206323
REE;20/01/2022;19;0.000167544;0.000157877;0.000219405
REE;20/01/2022;20;0.000188466;0.000152594;0.000198745
REE;20/01/2022;21;0.000203613;0.000137067;0.00020612
REE;20/01/2022;22;0.000206392;0.000118014;0.000182949
REE;20/01/2022;23;0.000190882;0.000101626;0.00015101
REE;20/01/2022;24;0.000157952;9.11E-05;9.70E-05
REE;21/01/2022;1;0.000124488;8.56E-05;7.79E-05
REE;21/01/2022;2;0.000100803;8.19E-05;5.37E-05
REE;21/01/2022;3;8.82E-05;8.04E-05;3.76E-05
REE;21/01/2022;4;8.20E-05;8.00E-05;3.20E-05
REE;21/01/2022;5;8.00E-05;8.04E-05;1.81E-05
REE;21/01/2022;6;8.32E-05;8.38E-05;2.19E-05
REE;21/01/2022;7;9.55E-05;9.58E-05;3.88E-05
REE;21/01/2022;8;0.000122718;0.000122281;8.04E-05
REE;21/01/2022;9;0.000138158;0.000159648;0.000152247
REE;21/01/2022;10;0.000144318;0.000181114;0.000185854
REE;21/01/2022;11;0.00015199;0.00018852;0.000227315
REE;21/01/2022;12;0.000150474;0.000187559;0.000234606
REE;21/01/2022;13;0.000147653;0.0001842;0.00022272
REE;21/01/2022;14;0.000154048;0.000172414;0.000241292
REE;21/01/2022;15;0.00015569;0.000149411;0.000222398
REE;21/01/2022;16;0.000149754;0.000137965;0.000235325
REE;21/01/2022;17;0.000145401;0.000135283;0.000233125
REE;21/01/2022;18;0.000147974;0.000136901;0.000229612
REE;21/01/2022;19;0.00016468;0.000148064;0.000247046
REE;21/01/2022;20;0.000179073;0.000147113;0.000239834
REE;21/01/2022;21;0.000188306;0.000136994;0.000224422
REE;21/01/2022;22;0.000192828;0.000121485;0.000211023
REE;21/01/2022;23;0.000184535;0.000106864;0.000158304
REE;21/01/2022;24;0.000160914;9.68E-05;0.000119813
REE;22/01/2022;1;0.000134972;8.93E-05;6.53E-05
REE;22/01/2022;2;0.000110612;8.36E-05;6.22E-05
REE;22/01/2022;3;9.53E-05;8.14E-05;4.35E-05
REE;22/01/2022;4;8.71E-05;8.02E-05;3.06E-05
REE;22/01/2022;5;8.37E-05;7.97E-05;2.95E-05
REE;22/01/2022;6;8.45E-05;8.14E-05;2.47E-05
REE;22/01/2022;7;8.86E-05;8.54E-05;2.95E-05
REE;22/01/2022;8;9.83E-05;9.29E-05;1.92E-05
REE;22/01/2022;9;0.000115509;9.65E-05;2.83E-05
REE;22/01/2022;10;0.000143183;0.000105456;6.65E-05
REE;22/01/2022;11;0.000163317;0.000117898;0.000101794
REE;22/01/2022;12;0.000166141;0.000122033;0.00015726
REE;22/01/2022;13;0.000161976;0.000123143;0.000164461
REE;22/01/2022;14;0.00016883;0.000117221;0.00022045
REE;22/01/2022;15;0.000170161;0.000106828;0.000209706
REE;22/01/2022;16;0.000157579;0.000101969;0.000192907
REE;22/01/2022;17;0.000148383;0.000100097;0.000164064
REE;22/01/2022;18;0.000147034;0.000103141;0.000149587
REE;22/01/2022;19;0.000161683;0.000116587;0.000164434
REE;22/01/2022;20;0.000173266;0.000123878;0.000149592
REE;22/01/2022;21;0.000181701;0.0001228;0.000165238
REE;22/01/2022;22;0.000187748;0.000113675;0.000144489
REE;22/01/2022;23;0.000182072;0.000104132;0.000130533
REE;22/01/2022;24;0.000162039;9.61E-05;9.24E-05
REE;23/01/2022;1;0.000135829;8.76E-05;5.12E-05
REE;23/01/2022;2;0.00011538;8.22E-05;4.75E-05
REE;23/01/2022;3;9.95E-05;8.00E-05;4.02E-05
REE;23/01/2022;4;8.93E-05;7.87E-05;3.89E-05
REE;23/01/2022;5;8.43E-05;7.82E-05;2.56E-05
REE;23/01/2022;6;8.35E-05;7.91E-05;3.02E-05
REE;23/01/2022;7;8.55E-05;8.16E-05;2.20E-05
REE;23/01/2022;8;9.07E-05;8.44E-05;1.59E-05
REE;23/01/2022;9;0.000100241;8.02E-05;2.59E-05
REE;23/01/2022;10;0.000123882;8.08E-05;3.51E-05
REE;23/01/2022;11;0.000148582;8.62E-05;4.93E-05
REE;23/01/2022;12;0.000159552;9.03E-05;9.48E-05
REE;23/01/2022;13;0.000159318;9.36E-05;0.000130456
REE;23/01/2022;14;0.000164673;9.36E-05;0.000182469
REE;23/01/2022;15;0.000162813;9.01E-05;0.000149372
REE;23/01/2022;16;0.000146859;8.63E-05;0.000133737
REE;23/01/2022;17;0.000138558;8.38E-05;0.000145912
REE;23/01/2022;18;0.000139952;8.40E-05;0.00013437
REE;23/01/2022;19;0.00015989;9.66E-05;0.000134127
REE;23/01/2022;20;0.000177358;0.000103007;0.000150282
REE;23/01/2022;21;0.000190339;0.000102173;0.000156687
REE;23/01/2022;22;0.00019376;9.84E-05;0.000149205
REE;23/01/2022;23;0.000181187;9.21E-05;0.000113955
REE;23/01/2022;24;0.000153774;8.59E-05;7.96E-05
REE;24/01/2022;1;0.000122753;8.21E-05;3.49E-05
REE;24/01/2022;2;9.99E-05;7.91E-05;2.70E-05
REE;24/01/2022;3;8.78E-05;7.79E-05;1.64E-05
REE;24/01/2022;4;8.18E-05;7.76E-05;1.37E-05
REE;24/01/2022;5;7.99E-05;7.81E-05;2.63E-05
REE;24/01/2022;6;8.31E-05;8.16E-05;2.00E-05
REE;24/01/2022;7;9.61E-05;9.43E-05;2.02E-05
REE;24/01/2022;8;0.000125293;0.000122453;5.79E-05
REE;24/01/2022;9;0.000140179;0.000164832;0.000166972
REE;24/01/2022;10;0.000144573;0.000190513;0.00024256
REE;24/01/2022;11;0.000152748;0.000198525;0.000256533
REE;24/01/2022;12;0.00015219;0.00019636;0.000242324
REE;24/01/2022;13;0.000149988;0.000193171;0.000287513
REE;24/01/2022;14;0.000156911;0.000180451;0.000245815
REE;24/01/2022;15;0.000157995;0.000157408;0.000197478
REE;24/01/2022;16;0.00015105;0.00014985;0.000232624
REE;24/01/2022;17;0.000145688;0.00015078;0.000188513
REE;24/01/2022;18;0.000149185;0.000151667;0.000194238
REE;24/01/2022;19;0.000169888;0.000158383;0.000207785
REE;24/01/2022;20;0.000193214;0.000152853;0.000205022
REE;24/01/2022;21;0.000209881;0.000135698;0.000225498
REE;24/01/2022;22;0.000212166;0.000116526;0.000179201
REE;24/01/2022;23;0.000194616;0.000100267;0.000140272
REE;24/01/2022;24;0.000159563;9.04E-05;6.72E-05
REE;25/01/2022;1;0.000123206;8.45E-05;5.67E-05
REE;25/01/2022;2;9.97E-05;8.13E-05;3.61E-05
REE;25/01/2022;3;8.74E-05;7.98E-05;2.92E-05
REE;25/01/2022;4;8.16E-05;7.94E-05;1.67E-05
REE;25/01/2022;5;7.98E-05;7.97E-05;1.41E-05
REE;25/01/2022;6;8.30E-05;8.32E-05;2.36E-05
REE;25/01/2022;7;9.58E-05;9.54E-05;2.82E-05
REE;25/01/2022;8;0.000124383;0.000123086;8.08E-05
REE;25/01/2022;9;0.000139348;0.000163167;0.000150062
REE;25/01/2022;10;0.000143625;0.000186023;0.000216999
REE;25/01/2022;11;0.000150896;0.000193521;0.000215537
REE;25/01/2022;12;0.000149539;0.000192118;0.000231397
REE;25/01/2022;13;0.000147419;0.000189134;0.000219729
REE;25/01/2022;14;0.000154319;0.00017691;0.000280163
REE;25/01/2022;15;0.000155259;0.000154795;0.000232093
REE;25/01/2022;16;0.000148577;0.000147429;0.000221481
REE;25/01/2022;17;0.00014389;0.000147883;0.000204421
REE;25/01/2022;18;0.000147664;0.000150277;0.000206323
REE;25/01/2022;19;0.000167544;0.000157877;0.000219405
REE;25/01/2022;20;0.000188466;0.000152594;0.000198745
REE;25/01/2022;21;0.000203613;0.000137067;0.00020612
REE;25/01/2022;22;0.000206392;0.000118014;0.000182949
REE;25/01/2022;23;0.000190882;0.000101626;0.00015101
REE;25/01/2022;24;0.000157952;9.11E-05;9.70E-05
REE;26/01/2022;1;0.000123206;8.45E-05;5.67E-05
REE;26/01/2022;2;9.97E-05;8.13E-05;3.61E-05
REE;26/01/2022;3;8.74E-05;7.98E-05;2.92E-05
REE;26/01/2022;4;8.16E-05;7.94E-05;1.67E-05
REE;26/01/2022;5;7.98E-05;7.97E-05;1.41E-05
REE;26/01/2022;6;8.30E-05;8.32E-05;2.36E-05
REE;26/01/2022;7;9.58E-05;9.54E-05;2.82E-05
REE;26/01/2022;8;0.000124383;0.000123086;8.08E-05
REE;26/01/2022;9;0.000139348;0.000163167;0.000150062
REE;26/01/2022;10;0.000143625;0.000186023;0.000216999
REE;26/01/2022;11;0.000150896;0.000193521;0.000215537
REE;26/01/2022;12;0.000149539;0.000192118;0.000231397
REE;26/01/2022;13;0.000147419;0.000189134;0.000219729
REE;26/01/2022;14;0.000154319;0.00017691;0.000280163
REE;26/01/2022;15;0.000155259;0.000154795;0.000232093
REE;26/01/2022;16;0.000148577;0.000147429;0.000221481
REE;26/01/2022;17;0.00014389;0.000147883;0.000204421
REE;26/01/2022;18;0.000147664;0.000150277;0.000206323
REE;26/01/2022;19;0.000167544;0.000157877;0.000219405
REE;26/01/2022;20;0.000188466;0.000152594;0.000198745
REE;26/01/2022;21;0.000203613;0.000137067;0.00020612
REE;26/01/2022;22;0.000206392;0.000118014;0.000182949
REE;26/01/2022;23;0.000190882;0.000101626;0.00015101
REE;26/01/2022;24;0.000157952;9.11E-05;9.70E-05
REE;27/01/2022;1;0.000123206;8.45E-05;5.67E-05
REE;27/01/2022;2;9.97E-05;8.13E-05;3.61E-05
REE;27/01/2022;3;8.74E-05;7.98E-05;2.92E-05
REE;27/01/2022;4;8.16E-05;7.94E-05;1.67E-05
REE;27/01/2022;5;7.98E-05;7.97E-05;1.41E-05
REE;27/01/2022;6;8.30E-05;8.32E-05;2.36E-05
REE;27/01/2022;7;9.58E-05;9.54E-05;2.82E-05
REE;27/01/2022;8;0.000124383;0.000123086;8.08E-05
REE;27/01/2022;9;0.000139348;0.000163167;0.000150062
REE;27/01/2022;10;0.000143625;0.000186023;0.000216999
REE;27/01/2022;11;0.000150896;0.000193521;0.000215537
REE;27/01/2022;12;0.000149539;0.000192118;0.000231397
REE;27/01/2022;13;0.000147419;0.000189134;0.000219729
REE;27/01/2022;14;0.000154319;0.00017691;0.000280163
REE;27/01/2022;15;0.000155259;0.000154795;0.000232093
REE;27/01/2022;16;0.000148577;0.000147429;0.000221481
REE;27/01/2022;17;0.00014389;0.000147883;0.000204421
REE;27/01/2022;18;0.000147664;0.000150277;0.000206323
REE;27/01/2022;19;0.000167544;0.000157877;0.000219405
REE;27/01/2022;20;0.000188466;0.000152594;0.000198745
REE;27/01/2022;21;0.000203613;0.000137067;0.00020612
REE;27/01/2022;22;0.000206392;0.000118014;0.000182949
REE;27/01/2022;23;0.000190882;0.000101626;0.00015101
REE;27/01/2022;24;0.000157952;9.11E-05;9.70E-05
REE;28/01/2022;1;0.000124488;8.56E-05;7.79E-05
REE;28/01/2022;2;0.000100803;8.19E-05;5.37E-05
REE;28/01/2022;3;8.82E-05;8.04E-05;3.76E-05
REE;28/01/2022;4;8.20E-05;8.00E-05;3.20E-05
REE;28/01/2022;5;8.00E-05;8.04E-05;1.81E-05
REE;28/01/2022;6;8.32E-05;8.38E-05;2.19E-05
REE;28/01/2022;7;9.55E-05;9.58E-05;3.88E-05
REE;28/01/2022;8;0.000122718;0.000122281;8.04E-05
REE;28/01/2022;9;0.000138158;0.000159648;0.000152247
REE;28/01/2022;10;0.000144318;0.000181114;0.000185854
REE;28/01/2022;11;0.00015199;0.00018852;0.000227315
REE;28/01/2022;12;0.000150474;0.000187559;0.000234606
REE;28/01/2022;13;0.000147653;0.0001842;0.00022272
REE;28/01/2022;14;0.000154048;0.000172414;0.000241292
REE;28/01/2022;15;0.00015569;0.000149411;0.000222398
REE;28/01/2022;16;0.000149754;0.000137965;0.000235325
REE;28/01/2022;17;0.000145401;0.000135283;0.000233125
REE;28/01/2022;18;0.000147974;0.000136901;0.000229612
REE;28/01/2022;19;0.00016468;0.000148064;0.000247046
REE;28/01/2022;20;0.000179073;0.000147113;0.000239834
REE;28/01/2022;21;0.000188306;0.000136994;0.000224422
REE;28/01/2022;22;0.000192828;0.000121485;0.000211023
REE;28/01/2022;23;0.000184535;0.000106864;0.000158304
REE;28/01/2022;24;0.000160914;9.68E-05;0.000119813
REE;29/01/2022;1;0.000134972;8.93E-05;6.53E-05
REE;29/01/2022;2;0.000110612;8.36E-05;6.22E-05
REE;29/01/2022;3;9.53E-05;8.14E-05;4.35E-05
REE;29/01/2022;4;8.71E-05;8.02E-05;3.06E-05
REE;29/01/2022;5;8.37E-05;7.97E-05;2.95E-05
REE;29/01/2022;6;8.45E-05;8.14E-05;2.47E-05
REE;29/01/2022;7;8.86E-05;8.54E-05;2.95E-05
REE;29/01/2022;8;9.83E-05;9.29E-05;1.92E-05
REE;29/01/2022;9;0.000115509;9.65E-05;2.83E-05
REE;29/01/2022;10;0.000143183;0.000105456;6.65E-05
REE;29/01/2022;11;0.000163317;0.000117898;0.000101794
REE;29/01/2022;12;0.000166141;0.000122033;0.00015726
REE;29/01/2022;13;0.000161976;0.000123143;0.000164461
REE;29/01/2022;14;0.00016883;0.000117221;0.00022045
REE;29/01/2022;15;0.000170161;0.000106828;0.000209706
REE;29/01/2022;16;0.000157579;0.000101969;0.000192907
REE;29/01/2022;17;0.000148383;0.000100097;0.000164064
REE;29/01/2022;18;0.000147034;0.000103141;0.000149587
REE;29/01/2022;19;0.000161683;0.000116587;0.000164434
REE;29/01/2022;20;0.000173266;0.000123878;0.000149592
REE;29/01/2022;21;0.000181701;0.0001228;0.000165238
REE;29/01/2022;22;0.000187748;0.000113675;0.000144489
REE;29/01/2022;23;0.000182072;0.000104132;0.000130533
REE;29/01/2022;24;0.000162039;9.61E-05;9.24E-05
REE;30/01/2022;1;0.000135829;8.76E-05;5.12E-05
REE;30/01/2022;2;0.00011538;8.22E-05;4.75E-05
REE;30/01/2022;3;9.95E-05;8.00E-05;4.02E-05
REE;30/01/2022;4;8.93E-05;7.87E-05;3.89E-05
REE;30/01/2022;5;8.43E-05;7.82E-05;2.56E-05
REE;30/01/2022;6;8.35E-05;7.91E-05;3.02E-05
REE;30/01/2022;7;8.55E-05;8.16E-05;2.20E-05
REE;30/01/2022;8;9.07E-05;8.44E-05;1.59E-05
REE;30/01/2022;9;0.000100241;8.02E-05;2.59E-05
REE;30/01/2022;10;0.000123882;8.08E-05;3.51E-05
REE;30/01/2022;11;0.000148582;8.62E-05;4.93E-05
REE;30/01/2022;12;0.000159552;9.03E-05;9.48E-05
REE;30/01/2022;13;0.000159318;9.36E-05;0.000130456
REE;30/01/2022;14;0.000164673;9.36E-05;0.000182469
REE;30/01/2022;15;0.000162813;9.01E-05;0.000149372
REE;30/01/2022;16;0.000146859;8.63E-05;0.000133737
REE;30/01/2022;17;0.000138558;8.38E-05;0.000145912
REE;30/01/2022;18;0.000139952;8.40E-05;0.00013437
REE;30/01/2022;19;0.00015989;9.66E-05;0.000134127
REE;30/01/2022;20;0.000177358;0.000103007;0.000150282
REE;30/01/2022;21;0.000190339;0.000102173;0.000156687
REE;30/01/2022;22;0.00019376;9.84E-05;0.000149205
REE;30/01/2022;23;0.000181187;9.21E-05;0.000113955
REE;30/01/2022;24;0.000153774;8.59E-05;7.96E-05
REE;31/01/2022;1;0.000122753;8.21E-05;3.49E-05
REE;31/01/2022;2;9.99E-05;7.91E-05;2.70E-05
REE;31/01/2022;3;8.78E-05;7.79E-05;1.64E-05
REE;31/01/2022;4;8.18E-05;7.76E-05;1.37E-05
REE;31/01/2022;5;7.99E-05;7.81E-05;2.63E-05
REE;31/01/2022;6;8.31E-05;8.16E-05;2.00E-05
REE;31/01/2022;7;9.61E-05;9.43E-05;2.02E-05
REE;31/01/2022;8;0.000125293;0.000122453;5.79E-05
REE;31/01/2022;9;0.000140179;0.000164832;0.000166972
REE;31/01/2022;10;0.000144573;0.000190513;0.00024256
REE;31/01/2022;11;0.000152748;0.000198525;0.000256533
REE;31/01/2022;12;0.00015219;0.00019636;0.000242324
REE;31/01/2022;13;0.000149988;0.000193171;0.000287513
REE;31/01/2022;14;0.000156911;0.000180451;0.000245815
REE;31/01/2022;15;0.000157995;0.000157408;0.000197478
REE;31/01/2022;16;0.00015105;0.00014985;0.000232624
REE;31/01/2022;17;0.000145688;0.00015078;0.000188513
REE;31/01/2022;18;0.000149185;0.000151667;0.000194238
REE;31/01/2022;19;0.000169888;0.000158383;0.000207785
REE;31/01/2022;20;0.000193214;0.000152853;0.000205022
REE;31/01/2022;21;0.000209881;0.000135698;0.000225498
REE;31/01/2022;22;0.000212166;0.000116526;0.000179201
REE;31/01/2022;23;0.000194616;0.000100267;0.000140272
REE;31/01/2022;24;0.000159563;9.04E-05;6.72E-05
REE;01/02/2022;1;0.000113808;8.59E-05;6.21E-05
REE;01/02/2022;2;9.26E-05;8.25E-05;4.93E-05
REE;01/02/2022;3;8.17E-05;8.14E-05;3.14E-05
REE;01/02/2022;4;7.67E-05;8.11E-05;1.97E-05
REE;01/02/2022;5;7.53E-05;8.14E-05;1.68E-05
REE;01/02/2022;6;7.88E-05;8.48E-05;2.79E-05
REE;01/02/2022;7;9.22E-05;9.76E-05;3.61E-05
REE;01/02/2022;8;0.000120317;0.000124217;7.56E-05
REE;01/02/2022;9;0.000131922;0.000161548;0.000167022
REE;01/02/2022;10;0.000134849;0.000186961;0.000235544
REE;01/02/2022;11;0.00013926;0.000193319;0.000246491
REE;01/02/2022;12;0.000137233;0.000191168;0.000229094
REE;01/02/2022;13;0.000135877;0.000188593;0.00020565
REE;01/02/2022;14;0.000142432;0.000176449;0.000217726
REE;01/02/2022;15;0.00014224;0.0001547;0.000241409
REE;01/02/2022;16;0.000134929;0.000148107;0.000220435
REE;01/02/2022;17;0.000129444;0.000148451;0.000203675
REE;01/02/2022;18;0.000130733;0.000148;0.000200132
REE;01/02/2022;19;0.000142461;0.000148356;0.000213719
REE;01/02/2022;20;0.000171818;0.00015417;0.000216748
REE;01/02/2022;21;0.000191431;0.000139398;0.000209827
REE;01/02/2022;22;0.000193632;0.000119724;0.000189812
REE;01/02/2022;23;0.000177551;0.000103584;0.000153074
REE;01/02/2022;24;0.000146298;9.30E-05;9.32E-05
REE;02/02/2022;1;0.000113808;8.59E-05;6.21E-05
REE;02/02/2022;2;9.26E-05;8.25E-05;4.93E-05
REE;02/02/2022;3;8.17E-05;8.14E-05;3.14E-05
REE;02/02/2022;4;7.67E-05;8.11E-05;1.97E-05
REE;02/02/2022;5;7.53E-05;8.14E-05;1.68E-05
REE;02/02/2022;6;7.88E-05;8.48E-05;2.79E-05
REE;02/02/2022;7;9.22E-05;9.76E-05;3.61E-05
REE;02/02/2022;8;0.000120317;0.000124217;7.56E-05
REE;02/02/2022;9;0.000131922;0.000161548;0.000167022
REE;02/02/2022;10;0.000134849;0.000186961;0.000235544
REE;02/02/2022;11;0.00013926;0.000193319;0.000246491
REE;02/02/2022;12;0.000137233;0.000191168;0.000229094
REE;02/02/2022;13;0.000135877;0.000188593;0.00020565
REE;02/02/2022;14;0.000142432;0.000176449;0.000217726
REE;02/02/2022;15;0.00014224;0.0001547;0.000241409
REE;02/02/2022;16;0.000134929;0.000148107;0.000220435
REE;02/02/2022;17;0.000129444;0.000148451;0.000203675
REE;02/02/2022;18;0.000130733;0.000148;0.000200132
REE;02/02/2022;19;0.000142461;0.000148356;0.000213719
REE;02/02/2022;20;0.000171818;0.00015417;0.000216748
REE;02/02/2022;21;0.000191431;0.000139398;0.000209827
REE;02/02/2022;22;0.000193632;0.000119724;0.000189812
REE;02/02/2022;23;0.000177551;0.000103584;0.000153074
REE;02/02/2022;24;0.000146298;9.30E-05;9.32E-05
REE;03/02/2022;1;0.000113808;8.59E-05;6.21E-05
REE;03/02/2022;2;9.26E-05;8.25E-05;4.93E-05
REE;03/02/2022;3;8.17E-05;8.14E-05;3.14E-05
REE;03/02/2022;4;7.67E-05;8.11E-05;1.97E-05
REE;03/02/2022;5;7.53E-05;8.14E-05;1.68E-05
REE;03/02/2022;6;7.88E-05;8.48E-05;2.79E-05
REE;03/02/2022;7;9.22E-05;9.76E-05;3.61E-05
REE;03/02/2022;8;0.000120317;0.000124217;7.56E-05
REE;03/02/2022;9;0.000131922;0.000161548;0.000167022
REE;03/02/2022;10;0.000134849;0.000186961;0.000235544
REE;03/02/2022;11;0.00013926;0.000193319;0.000246491
REE;03/02/2022;12;0.000137233;0.000191168;0.000229094
REE;03/02/2022;13;0.000135877;0.000188593;0.00020565
REE;03/02/2022;14;0.000142432;0.000176449;0.000217726
REE;03/02/2022;15;0.00014224;0.0001547;0.000241409
REE;03/02/2022;16;0.000134929;0.000148107;0.000220435
REE;03/02/2022;17;0.000129444;0.000148451;0.000203675
REE;03/02/2022;18;0.000130733;0.000148;0.000200132
REE;03/02/2022;19;0.000142461;0.000148356;0.000213719
REE;03/02/2022;20;0.000171818;0.00015417;0.000216748
REE;03/02/2022;21;0.000191431;0.000139398;0.000209827
REE;03/02/2022;22;0.000193632;0.000119724;0.000189812
REE;03/02/2022;23;0.000177551;0.000103584;0.000153074
REE;03/02/2022;24;0.000146298;9.30E-05;9.32E-05
REE;04/02/2022;1;0.000116256;8.75E-05;8.70E-05
REE;04/02/2022;2;9.49E-05;8.36E-05;4.32E-05
REE;04/02/2022;3;8.34E-05;8.25E-05;3.15E-05
REE;04/02/2022;4;7.80E-05;8.19E-05;2.26E-05
REE;04/02/2022;5;7.65E-05;8.23E-05;2.51E-05
REE;04/02/2022;6;7.99E-05;8.60E-05;2.85E-05
REE;04/02/2022;7;9.32E-05;9.80E-05;3.70E-05
REE;04/02/2022;8;0.000121062;0.000125202;8.30E-05
REE;04/02/2022;9;0.000133179;0.000162466;0.000214985
REE;04/02/2022;10;0.000137005;0.000187969;0.000283778
REE;04/02/2022;11;0.000141616;0.000194715;0.000251956
REE;04/02/2022;12;0.000139189;0.000192215;0.000214449
REE;04/02/2022;13;0.000136936;0.000188909;0.000209332
REE;04/02/2022;14;0.000142717;0.000176574;0.000233575
REE;04/02/2022;15;0.000143291;0.000151887;0.000239529
REE;04/02/2022;16;0.000137062;0.000140666;0.000247847
REE;04/02/2022;17;0.000132076;0.000138273;0.000278123
REE;04/02/2022;18;0.00013239;0.000137302;0.000253955
REE;04/02/2022;19;0.000142205;0.000142746;0.000254181
REE;04/02/2022;20;0.000165664;0.000151421;0.000262174
REE;04/02/2022;21;0.000178653;0.000141871;0.000245229
REE;04/02/2022;22;0.000182754;0.000125302;0.00019565
REE;04/02/2022;23;0.000173484;0.000109913;0.000159971
REE;04/02/2022;24;0.00015049;9.97E-05;0.000126189
REE;05/02/2022;1;0.00012331;9.09E-05;8.47E-05
REE;05/02/2022;2;0.00010196;8.51E-05;7.20E-05
REE;05/02/2022;3;8.84E-05;8.28E-05;4.28E-05
REE;05/02/2022;4;8.13E-05;8.15E-05;3.34E-05
REE;05/02/2022;5;7.84E-05;8.13E-05;2.61E-05
REE;05/02/2022;6;7.94E-05;8.26E-05;3.18E-05
REE;05/02/2022;7;8.37E-05;8.67E-05;3.29E-05
REE;05/02/2022;8;9.27E-05;9.29E-05;3.50E-05
REE;05/02/2022;9;0.00010964;9.49E-05;2.73E-05
REE;05/02/2022;10;0.000136768;0.000106887;7.17E-05
REE;05/02/2022;11;0.000152622;0.000118952;0.000129017
REE;05/02/2022;12;0.000152862;0.000123053;0.000135342
REE;05/02/2022;13;0.000148328;0.000123914;0.000147503
REE;05/02/2022;14;0.000154079;0.000117774;0.000194145
REE;05/02/2022;15;0.00015336;0.000106855;0.000175119
REE;05/02/2022;16;0.000139882;0.000102092;0.000148694
REE;05/02/2022;17;0.000130416;0.000100511;0.000123642
REE;05/02/2022;18;0.000127454;0.00010213;0.000149929
REE;05/02/2022;19;0.000135492;0.000109048;0.000140844
REE;05/02/2022;20;0.000155973;0.000125316;0.000160953
REE;05/02/2022;21;0.000167715;0.000125452;0.000145274
REE;05/02/2022;22;0.000172989;0.000116345;0.000151511
REE;05/02/2022;23;0.000166102;0.000106597;0.000129994
REE;05/02/2022;24;0.000146764;9.85E-05;0.000105548
REE;06/02/2022;1;0.000124801;9.09E-05;8.39E-05
REE;06/02/2022;2;0.000104429;8.44E-05;6.28E-05
REE;06/02/2022;3;9.05E-05;8.21E-05;4.17E-05
REE;06/02/2022;4;8.24E-05;8.07E-05;2.55E-05
REE;06/02/2022;5;7.89E-05;8.03E-05;3.24E-05
REE;06/02/2022;6;7.92E-05;8.12E-05;3.54E-05
REE;06/02/2022;7;8.17E-05;8.33E-05;2.29E-05
REE;06/02/2022;8;8.72E-05;8.53E-05;2.41E-05
REE;06/02/2022;9;9.87E-05;7.96E-05;5.07E-05
REE;06/02/2022;10;0.000125505;8.38E-05;4.50E-05
REE;06/02/2022;11;0.000147277;8.96E-05;8.40E-05
REE;06/02/2022;12;0.00015332;9.38E-05;0.000108717
REE;06/02/2022;13;0.000149897;9.71E-05;0.000129347
REE;06/02/2022;14;0.000154399;9.62E-05;0.000164042
REE;06/02/2022;15;0.0001523;9.22E-05;0.000164487
REE;06/02/2022;16;0.000136656;8.84E-05;0.000131415
REE;06/02/2022;17;0.000127554;8.58E-05;9.94E-05
REE;06/02/2022;18;0.000125942;8.44E-05;0.000111805
REE;06/02/2022;19;0.000138179;8.97E-05;0.000141393
REE;06/02/2022;20;0.000166358;0.000104707;0.000155385
REE;06/02/2022;21;0.000184494;0.000104765;0.000148723
REE;06/02/2022;22;0.000186723;0.00010085;0.000136576
REE;06/02/2022;23;0.000170636;9.37E-05;0.000150545
REE;06/02/2022;24;0.000141808;8.71E-05;9.48E-05
REE;07/02/2022;1;0.000112014;8.30E-05;5.48E-05
REE;07/02/2022;2;9.21E-05;7.99E-05;3.48E-05
REE;07/02/2022;3;8.13E-05;7.89E-05;1.53E-05
REE;07/02/2022;4;7.62E-05;7.85E-05;1.73E-05
REE;07/02/2022;5;7.48E-05;7.93E-05;1.55E-05
REE;07/02/2022;6;7.82E-05;8.28E-05;2.60E-05
REE;07/02/2022;7;9.13E-05;9.55E-05;2.95E-05
REE;07/02/2022;8;0.000118697;0.000122548;8.04E-05
