CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE;
REE;18/01/2025;23;0.000174419;0.000111057;0.000107898;
REE;18/01/2025;24;0.000152435;1.01E-04;7.93E-05;
REE;19/01/2025;1;0.000131078;8.82E-05;5.88E-05;
REE;19/01/2025;2;0.000112503;8.25E-05;4.96E-05;
REE;19/01/2025;3;9.78E-05;7.94E-05;3.71E-05;
REE;19/01/2025;4;8.87E-05;7.76E-05;3.34E-05;
REE;19/01/2025;5;8.40E-05;7.68E-05;3.65E-05;
REE;19/01/2025;6;8.27E-05;7.74E-05;2.83E-05;
REE;19/01/2025;7;8.45E-05;8.06E-05;2.52E-05;
REE;19/01/2025;8;8.96495E-05;8.50905E-05;3.08E-05;
REE;19/01/2025;9;9.80555E-05;7.97896E-05;4.29E-05;
REE;19/01/2025;10;0.000121489;7.84328E-05;6.53472E-05;
REE;19/01/2025;11;0.000144837;8.42141E-05;9.50519E-05;
REE;19/01/2025;12;0.000155113;8.90538E-05;0.000125486;
REE;19/01/2025;13;0.000158144;9.33462E-05;0.000149651;
REE;19/01/2025;14;0.000165669;9.4303E-05;0.000155746;
REE;19/01/2025;15;0.000166292;9.18669E-05;0.000153407;
REE;19/01/2025;16;0.000149717;8.80989E-05;0.000146163;
REE;19/01/2025;17;0.000140279;8.44628E-05;0.000140456;
REE;19/01/2025;18;0.000140816;8.4281E-05;0.000137781;
REE;19/01/2025;19;0.000160531;0.000101709;0.000142953;
REE;19/01/2025;20;0.000177945;0.000108625;0.000150863;
REE;19/01/2025;21;0.000190543;0.000108424;0.000131518;
REE;19/01/2025;22;0.000191575;0.000103634;0.000110452;
REE;19/01/2025;23;0.000171237;9.61689E-05;8.66488E-05;
REE;19/01/2025;24;0.000142988;8.78022E-05;5.92363E-05;
REE;20/01/2025;1;0.000117437;8.11E-05;4.73E-05;
REE;20/01/2025;2;9.7859E-05;7.80E-05;3.71E-05;
REE;20/01/2025;3;8.71E-05;7.64E-05;3.41E-05;
REE;20/01/2025;4;8.16E-05;7.59E-05;2.61E-05;
REE;20/01/2025;5;7.98E-05;7.65E-05;2.75E-05;
REE;20/01/2025;6;8.25E-05;8.00E-05;2.53E-05;
REE;20/01/2025;7;9.45E-05;9.42E-05;2.56E-05;
REE;20/01/2025;8;1.21E-04;1.25E-04;4.29E-05;
REE;20/01/2025;9;0.000131937;1.57E-04;7.94E-05;
REE;20/01/2025;10;0.000137744;0.000176739;0.000124877;
REE;20/01/2025;11;0.000144834;0.000185247;0.000150362;
REE;20/01/2025;12;0.000145009;0.000183596;0.000154847;
REE;20/01/2025;13;0.000146788;0.000179856;0.000165134;
REE;20/01/2025;14;0.000155425;0.000168737;0.000136267;
REE;20/01/2025;15;0.000160151;0.00014769;0.000144198;
REE;20/01/2025;16;0.000152449;0.000138145;0.000146824;
REE;20/01/2025;17;0.000145213;1.37E-04;0.000148711;
REE;20/01/2025;18;0.000147168;1.39E-04;0.000154513;
REE;20/01/2025;19;0.000165141;0.000150147;0.000159645;
REE;20/01/2025;20;0.000185885;0.000145952;0.000171;
REE;20/01/2025;21;0.000201787;0.000130743;0.000159154;
REE;20/01/2025;22;0.000203129;0.000113909;0.000119488;
REE;20/01/2025;23;0.000179233;9.91621E-05;8.99242E-05;
REE;20/01/2025;24;0.000146088;8.89838E-05;6.99E-05;
REE;21/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;21/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;21/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;21/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;21/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;21/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;21/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;21/01/2025;8;1.21E-04;1.27E-04;4.22E-05;
REE;21/01/2025;9;1.32E-04;1.58E-04;7.80E-05;
REE;21/01/2025;10;0.000138538;1.76E-04;1.26E-04;
REE;21/01/2025;11;0.000144751;1.84E-04;1.52E-04;
REE;21/01/2025;12;0.000144364;1.83E-04;0.000156368;
REE;21/01/2025;13;0.000146116;1.80E-04;0.000149903;
REE;21/01/2025;14;0.000154887;1.70E-04;0.000148214;
REE;21/01/2025;15;0.000159295;1.49E-04;0.000145371;
REE;21/01/2025;16;0.000151501;1.40E-04;0.000156394;
REE;21/01/2025;17;0.000144944;1.39E-04;0.000152382;
REE;21/01/2025;18;0.000147116;1.41E-04;0.000164063;
REE;21/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;21/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;21/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;21/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;21/01/2025;23;0.00017874;1.04E-04;1.03E-04;
REE;21/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;22/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;22/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;22/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;22/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;22/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;22/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;22/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;22/01/2025;8;0.00012078;0.000127068;4.22E-05;
REE;22/01/2025;9;0.00013241;0.000158168;7.80E-05;
REE;22/01/2025;10;0.000138538;0.000176285;0.000125709;
REE;22/01/2025;11;0.000144751;0.00018449;0.000152206;
REE;22/01/2025;12;0.000144364;0.000183005;0.000156368;
REE;22/01/2025;13;0.000146116;0.000180098;0.000149903;
REE;22/01/2025;14;0.000154887;0.000169823;0.000148214;
REE;22/01/2025;15;0.000159295;0.00014932;0.000145371;
REE;22/01/2025;16;0.000151501;0.00013982;0.000156394;
REE;22/01/2025;17;0.000144944;0.000138595;0.000152382;
REE;22/01/2025;18;0.000147116;0.000140693;0.000164063;
REE;22/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;22/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;22/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;22/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;22/01/2025;23;0.00017874;1.04E-04;1.03E-04;
REE;22/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;23/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;23/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;23/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;23/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;23/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;23/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;23/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;23/01/2025;8;0.00012078;0.000127068;4.22E-05;
REE;23/01/2025;9;0.00013241;0.000158168;7.80E-05;
REE;23/01/2025;10;0.000138538;0.000176285;0.000125709;
REE;23/01/2025;11;0.000144751;0.00018449;0.000152206;
REE;23/01/2025;12;0.000144364;0.000183005;0.000156368;
REE;23/01/2025;13;0.000146116;0.000180098;0.000149903;
REE;23/01/2025;14;0.000154887;0.000169823;0.000148214;
REE;23/01/2025;15;0.000159295;0.00014932;0.000145371;
REE;23/01/2025;16;0.000151501;0.00013982;0.000156394;
REE;23/01/2025;17;0.000144944;0.000138595;0.000152382;
REE;23/01/2025;18;0.000147116;0.000140693;0.000164063;
REE;23/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;23/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;23/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;23/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;23/01/2025;23;0.00017874;0.000103989;0.000102752;
REE;23/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;24/01/2025;1;0.000123248;8.64E-05;5.89E-05;
REE;24/01/2025;2;0.000102416;8.24E-05;4.44E-05;
REE;24/01/2025;3;9.04E-05;8.03E-05;3.74E-05;
REE;24/01/2025;4;8.44E-05;7.94E-05;3.12E-05;
REE;24/01/2025;5;8.23E-05;7.98E-05;3.33E-05;
REE;24/01/2025;6;8.49E-05;8.34E-05;2.80E-05;
REE;24/01/2025;7;9.67E-05;9.73E-05;3.09E-05;
REE;24/01/2025;8;0.000122245;0.000127581;4.85E-05;
REE;24/01/2025;9;0.000134574;0.000157707;9.21E-05;
REE;24/01/2025;10;0.000141778;0.000175732;0.000126363;
REE;24/01/2025;11;0.000148351;0.000184164;0.000163084;
REE;24/01/2025;12;0.000147979;0.000183252;0.000167189;
REE;24/01/2025;13;0.000149131;0.00018078;0.000185164;
REE;24/01/2025;14;0.000157003;0.000170153;0.000174328;
REE;24/01/2025;15;0.000161942;0.000146945;0.000168403;
REE;24/01/2025;16;0.000155035;0.000133135;0.000179148;
REE;24/01/2025;17;0.000148611;0.000129399;0.000175452;
REE;24/01/2025;18;0.000149688;0.00013129;0.000169055;
REE;24/01/2025;19;0.000165172;0.000146608;0.000179864;
REE;24/01/2025;20;0.000180138;0.000149414;0.00018675;
REE;24/01/2025;21;0.000190498;0.00014119;0.000179674;
REE;24/01/2025;22;0.000194434;0.000127274;0.000144266;
REE;24/01/2025;23;0.000178726;0.000113259;0.000116134;
REE;24/01/2025;24;0.000154069;1.01E-04;9.56E-05;
REE;25/01/2025;1;0.000130935;9.00E-05;7.32E-05;
REE;25/01/2025;2;0.000109694;8.37E-05;4.92E-05;
REE;25/01/2025;3;9.56E-05;8.06E-05;4.25E-05;
REE;25/01/2025;4;8.79E-05;7.89E-05;3.47E-05;
REE;25/01/2025;5;8.44E-05;7.83E-05;3.51E-05;
REE;25/01/2025;6;8.46E-05;7.97E-05;3.25E-05;
REE;25/01/2025;7;8.82E-05;8.47E-05;3.09E-05;
REE;25/01/2025;8;9.74027E-05;9.34655E-05;3.74E-05;
REE;25/01/2025;9;0.000112331;9.47117E-05;6.70E-05;
REE;25/01/2025;10;0.000138919;0.000102004;0.000107282;
REE;25/01/2025;11;0.000157152;0.000115649;0.00012543;
REE;25/01/2025;12;0.000160271;0.000120147;0.000154106;
REE;25/01/2025;13;0.000159639;0.000122124;0.000178414;
REE;25/01/2025;14;0.000167549;0.000118286;0.000187819;
REE;25/01/2025;15;0.00017052;0.000108644;0.000178505;
REE;25/01/2025;16;0.000156854;0.000103141;0.000169345;
REE;25/01/2025;17;0.00014642;9.93096E-05;0.000162749;
REE;25/01/2025;18;0.000144934;0.00010043;0.000154097;
REE;25/01/2025;19;0.000159751;0.000118015;0.000154169;
REE;25/01/2025;20;0.000173565;0.000128031;0.000161689;
REE;25/01/2025;21;0.000183331;0.000128983;0.000148833;
REE;25/01/2025;22;0.000188493;0.000121222;0.000128646;
REE;25/01/2025;23;0.000174419;0.000111057;0.000107898;
REE;25/01/2025;24;0.000152435;1.01E-04;7.93E-05;
REE;26/01/2025;1;0.000131078;8.82E-05;5.88E-05;
REE;26/01/2025;2;0.000112503;8.25E-05;4.96E-05;
REE;26/01/2025;3;9.78E-05;7.94E-05;3.71E-05;
REE;26/01/2025;4;8.87E-05;7.76E-05;3.34E-05;
REE;26/01/2025;5;8.40E-05;7.68E-05;3.65E-05;
REE;26/01/2025;6;8.27E-05;7.74E-05;2.83E-05;
REE;26/01/2025;7;8.45E-05;8.06E-05;2.52E-05;
REE;26/01/2025;8;8.96495E-05;8.50905E-05;3.08E-05;
REE;26/01/2025;9;9.80555E-05;7.97896E-05;4.29E-05;
REE;26/01/2025;10;0.000121489;7.84328E-05;6.53472E-05;
REE;26/01/2025;11;0.000144837;8.42141E-05;9.50519E-05;
REE;26/01/2025;12;0.000155113;8.90538E-05;0.000125486;
REE;26/01/2025;13;0.000158144;9.33462E-05;0.000149651;
REE;26/01/2025;14;0.000165669;9.4303E-05;0.000155746;
REE;26/01/2025;15;0.000166292;9.18669E-05;0.000153407;
REE;26/01/2025;16;0.000149717;8.80989E-05;0.000146163;
REE;26/01/2025;17;0.000140279;8.44628E-05;0.000140456;
REE;26/01/2025;18;0.000140816;8.4281E-05;0.000137781;
REE;26/01/2025;19;0.000160531;0.000101709;0.000142953;
REE;26/01/2025;20;0.000177945;0.000108625;0.000150863;
REE;26/01/2025;21;0.000190543;0.000108424;0.000131518;
REE;26/01/2025;22;0.000191575;0.000103634;0.000110452;
REE;26/01/2025;23;0.000171237;9.61689E-05;8.66488E-05;
REE;26/01/2025;24;0.000142988;8.78022E-05;5.92363E-05;
REE;27/01/2025;1;0.000117437;8.11E-05;4.73E-05;
REE;27/01/2025;2;9.7859E-05;7.80E-05;3.71E-05;
REE;27/01/2025;3;8.71E-05;7.64E-05;3.41E-05;
REE;27/01/2025;4;8.16E-05;7.59E-05;2.61E-05;
REE;27/01/2025;5;7.98E-05;7.65E-05;2.75E-05;
REE;27/01/2025;6;8.25E-05;8.00E-05;2.53E-05;
REE;27/01/2025;7;9.45E-05;9.42E-05;2.56E-05;
REE;27/01/2025;8;1.21E-04;1.25E-04;4.29E-05;
REE;27/01/2025;9;0.000131937;1.57E-04;7.94E-05;
REE;27/01/2025;10;0.000137744;0.000176739;0.000124877;
REE;27/01/2025;11;0.000144834;0.000185247;0.000150362;
REE;27/01/2025;12;0.000145009;0.000183596;0.000154847;
REE;27/01/2025;13;0.000146788;0.000179856;0.000165134;
REE;27/01/2025;14;0.000155425;0.000168737;0.000136267;
REE;27/01/2025;15;0.000160151;0.00014769;0.000144198;
REE;27/01/2025;16;0.000152449;0.000138145;0.000146824;
REE;27/01/2025;17;0.000145213;1.37E-04;0.000148711;
REE;27/01/2025;18;0.000147168;1.39E-04;0.000154513;
REE;27/01/2025;19;0.000165141;0.000150147;0.000159645;
REE;27/01/2025;20;0.000185885;0.000145952;0.000171;
REE;27/01/2025;21;0.000201787;0.000130743;0.000159154;
REE;27/01/2025;22;0.000203129;0.000113909;0.000119488;
REE;27/01/2025;23;0.000179233;9.91621E-05;8.99242E-05;
REE;27/01/2025;24;0.000146088;8.89838E-05;6.99E-05;
REE;28/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;28/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;28/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;28/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;28/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;28/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;28/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;28/01/2025;8;1.21E-04;1.27E-04;4.22E-05;
REE;28/01/2025;9;1.32E-04;1.58E-04;7.80E-05;
REE;28/01/2025;10;0.000138538;1.76E-04;1.26E-04;
REE;28/01/2025;11;0.000144751;1.84E-04;1.52E-04;
REE;28/01/2025;12;0.000144364;1.83E-04;0.000156368;
REE;28/01/2025;13;0.000146116;1.80E-04;0.000149903;
REE;28/01/2025;14;0.000154887;1.70E-04;0.000148214;
REE;28/01/2025;15;0.000159295;1.49E-04;0.000145371;
REE;28/01/2025;16;0.000151501;1.40E-04;0.000156394;
REE;28/01/2025;17;0.000144944;1.39E-04;0.000152382;
REE;28/01/2025;18;0.000147116;1.41E-04;0.000164063;
REE;28/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;28/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;28/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;28/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;28/01/2025;23;0.00017874;1.04E-04;1.03E-04;
REE;28/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;29/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;29/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;29/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;29/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;29/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;29/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;29/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;29/01/2025;8;0.00012078;0.000127068;4.22E-05;
REE;29/01/2025;9;0.00013241;0.000158168;7.80E-05;
REE;29/01/2025;10;0.000138538;0.000176285;0.000125709;
REE;29/01/2025;11;0.000144751;0.00018449;0.000152206;
REE;29/01/2025;12;0.000144364;0.000183005;0.000156368;
REE;29/01/2025;13;0.000146116;0.000180098;0.000149903;
REE;29/01/2025;14;0.000154887;0.000169823;0.000148214;
REE;29/01/2025;15;0.000159295;0.00014932;0.000145371;
REE;29/01/2025;16;0.000151501;0.00013982;0.000156394;
REE;29/01/2025;17;0.000144944;0.000138595;0.000152382;
REE;29/01/2025;18;0.000147116;0.000140693;0.000164063;
REE;29/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;29/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;29/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;29/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;29/01/2025;23;0.00017874;1.04E-04;1.03E-04;
REE;29/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;30/01/2025;1;0.000120339;8.46E-05;5.35E-05;
REE;30/01/2025;2;9.97539E-05;8.11E-05;3.95E-05;
REE;30/01/2025;3;8.82E-05;7.93E-05;2.88E-05;
REE;30/01/2025;4;8.24E-05;7.85E-05;2.50E-05;
REE;30/01/2025;5;8.06E-05;7.90E-05;2.41E-05;
REE;30/01/2025;6;8.31E-05;8.26E-05;2.09E-05;
REE;30/01/2025;7;9.52E-05;9.67E-05;2.65E-05;
REE;30/01/2025;8;0.00012078;0.000127068;4.22E-05;
REE;30/01/2025;9;0.00013241;0.000158168;7.80E-05;
REE;30/01/2025;10;0.000138538;0.000176285;0.000125709;
REE;30/01/2025;11;0.000144751;0.00018449;0.000152206;
REE;30/01/2025;12;0.000144364;0.000183005;0.000156368;
REE;30/01/2025;13;0.000146116;0.000180098;0.000149903;
REE;30/01/2025;14;0.000154887;0.000169823;0.000148214;
REE;30/01/2025;15;0.000159295;0.00014932;0.000145371;
REE;30/01/2025;16;0.000151501;0.00013982;0.000156394;
REE;30/01/2025;17;0.000144944;0.000138595;0.000152382;
REE;30/01/2025;18;0.000147116;0.000140693;0.000164063;
REE;30/01/2025;19;0.000164766;0.000152554;0.000167661;
REE;30/01/2025;20;0.00018433;0.000149394;0.000174271;
REE;30/01/2025;21;0.000199271;0.000135808;0.000163027;
REE;30/01/2025;22;0.000200798;0.000119202;0.000128465;
REE;30/01/2025;23;0.00017874;0.000103989;0.000102752;
REE;30/01/2025;24;0.00014718;9.23E-05;7.45E-05;
REE;31/01/2025;1;0.000123248;8.64E-05;5.89E-05;
REE;31/01/2025;2;0.000102416;8.24E-05;4.44E-05;
REE;31/01/2025;3;9.04E-05;8.03E-05;3.74E-05;
REE;31/01/2025;4;8.44E-05;7.94E-05;3.12E-05;
REE;31/01/2025;5;8.23E-05;7.98E-05;3.33E-05;
REE;31/01/2025;6;8.49E-05;8.34E-05;2.80E-05;
REE;31/01/2025;7;9.67E-05;9.73E-05;3.09E-05;
REE;31/01/2025;8;0.000122245;0.000127581;4.85E-05;
REE;31/01/2025;9;0.000134574;0.000157707;9.21E-05;
REE;31/01/2025;10;0.000141778;0.000175732;0.000126363;
REE;31/01/2025;11;0.000148351;0.000184164;0.000163084;
REE;31/01/2025;12;0.000147979;0.000183252;0.000167189;
REE;31/01/2025;13;0.000149131;0.00018078;0.000185164;
REE;31/01/2025;14;0.000157003;0.000170153;0.000174328;
REE;31/01/2025;15;0.000161942;0.000146945;0.000168403;
REE;31/01/2025;16;0.000155035;0.000133135;0.000179148;
REE;31/01/2025;17;0.000148611;0.000129399;0.000175452;
REE;31/01/2025;18;0.000149688;0.00013129;0.000169055;
REE;31/01/2025;19;0.000165172;0.000146608;0.000179864;
REE;31/01/2025;20;0.000180138;0.000149414;0.00018675;
REE;31/01/2025;21;0.000190498;0.00014119;0.000179674;
REE;31/01/2025;22;0.000194434;0.000127274;0.000144266;
REE;31/01/2025;23;0.000178726;0.000113259;0.000116134;
REE;31/01/2025;24;0.000154069;1.01E-04;9.56E-05;
REE;01/02/2025;1;0.000121181;9.29E-05;7.43E-05;
REE;01/02/2025;2;1.02E-04;8.59E-05;4.64E-05;
REE;01/02/2025;3;8.95E-05;8.24E-05;4.11E-05;
REE;01/02/2025;4;8.24E-05;8.05E-05;3.98E-05;
REE;01/02/2025;5;7.94E-05;7.99E-05;3.99E-05;
REE;01/02/2025;6;7.97E-05;8.12E-05;3.29E-05;
REE;01/02/2025;7;8.36E-05;8.64494E-05;3.46E-05;
REE;01/02/2025;8;9.24175E-05;9.33275E-05;4.46E-05;
REE;01/02/2025;9;0.000107565;9.1252E-05;6.33E-05;
REE;01/02/2025;10;0.000133878;0.000102515;0.000102702;
REE;01/02/2025;11;0.000148991;0.000115638;0.000133872;
REE;01/02/2025;12;0.000151034;0.000120255;0.00016343;
REE;01/02/2025;13;0.000150523;0.000122307;0.000175539;
REE;01/02/2025;14;0.000157876;0.000118798;0.000174559;
REE;01/02/2025;15;0.000158318;0.000109647;0.000152617;
REE;01/02/2025;16;0.000144022;0.000104272;0.000148439;
REE;01/02/2025;17;0.000133299;9.99754E-05;0.000147551;
REE;01/02/2025;18;0.000129453;9.92421E-05;0.000148506;
REE;01/02/2025;19;0.000136737;0.00010725;0.000163198;
REE;01/02/2025;20;0.000155935;0.00012817;0.000152459;
REE;01/02/2025;21;0.000168224;0.000131063;0.000146903;
REE;01/02/2025;22;0.000173057;0.000124043;0.000128706;
REE;01/02/2025;23;0.000159646;0.00011412;9.71E-05;
REE;01/02/2025;24;0.000139664;1.04E-04;7.46E-05;
REE;02/02/2025;1;0.000121487;9.28E-05;6.47E-05;
REE;02/02/2025;2;1.03E-04;8.53E-05;4.66E-05;
REE;02/02/2025;3;9.02E-05;8.16E-05;3.51E-05;
REE;02/02/2025;4;8.29E-05;7.94E-05;3.99E-05;
REE;02/02/2025;5;7.94E-05;7.85E-05;4.14E-05;
REE;02/02/2025;6;7.90E-05;7.92E-05;3.34E-05;
REE;02/02/2025;7;8.14E-05;8.2571E-05;3.56E-05;
REE;02/02/2025;8;8.67669E-05;8.51404E-05;4.19E-05;
REE;02/02/2025;9;9.70128E-05;7.69079E-05;5.07E-05;
REE;02/02/2025;10;0.000123462;8.1559E-05;8.15572E-05;
REE;02/02/2025;11;0.00014409;8.7825E-05;0.000106838;
REE;02/02/2025;12;0.000150421;9.31094E-05;0.000141288;
REE;02/02/2025;13;0.000150727;9.74605E-05;0.000160042;
REE;02/02/2025;14;0.000157093;9.84392E-05;0.000163081;
REE;02/02/2025;15;0.000156514;9.59061E-05;0.000161678;
REE;02/02/2025;16;0.000140277;9.1755E-05;0.000155291;
REE;02/02/2025;17;0.000130065;8.71948E-05;0.000138739;
REE;02/02/2025;18;0.000127955;8.44011E-05;0.000149162;
REE;02/02/2025;19;0.000139869;9.11187E-05;0.000160714;
REE;02/02/2025;20;0.00016693;0.000110138;0.000153472;
REE;02/02/2025;21;0.000184699;0.00011079;0.00013481;
REE;02/02/2025;22;0.000185346;0.000105599;0.000113009;
REE;02/02/2025;23;0.000162505;9.76726E-05;8.61999E-05;
REE;02/02/2025;24;0.000133571;8.89643E-05;6.67E-05;
REE;03/02/2025;1;0.000110186;8.29E-05;5.16E-05;
REE;03/02/2025;2;9.23E-05;7.96E-05;4.31E-05;
REE;03/02/2025;3;8.23E-05;7.79E-05;3.33E-05;
REE;03/02/2025;4;7.75E-05;7.74E-05;3.04E-05;
REE;03/02/2025;5;7.59E-05;7.80E-05;3.61E-05;
REE;03/02/2025;6;7.89E-05;8.19E-05;2.90E-05;
REE;03/02/2025;7;9.14E-05;9.66E-05;3.36E-05;
REE;03/02/2025;8;1.16E-04;1.26E-04;4.55E-05;
REE;03/02/2025;9;0.00012513;1.54E-04;8.04E-05;
REE;03/02/2025;10;0.000130644;0.000176559;1.27E-04;
REE;03/02/2025;11;0.000135069;0.000182989;0.000141579;
REE;03/02/2025;12;0.000134422;0.000180483;0.000157533;
REE;03/02/2025;13;0.000135852;0.000176353;0.000149486;
REE;03/02/2025;14;0.000143885;0.000165666;0.000143265;
REE;03/02/2025;15;0.000146745;0.000145344;0.000145001;
REE;03/02/2025;16;0.000138269;0.00013636;0.000149012;
REE;03/02/2025;17;0.00013061;0.000134933;0.00014285;
REE;03/02/2025;18;0.000130576;0.000135205;0.000159925;
REE;03/02/2025;19;0.000141503;0.000136614;0.000157683;
REE;03/02/2025;20;0.000170504;0.000146271;0.00015324;
REE;03/02/2025;21;0.000190281;0.000133093;0.000149693;
REE;03/02/2025;22;0.000191745;0.000116353;0.000126588;
REE;03/02/2025;23;0.000168224;0.000101518;8.81E-05;
REE;03/02/2025;24;0.000136567;9.10702E-05;7.02E-05;
REE;04/02/2025;1;0.000112909;8.60E-05;5.28E-05;
REE;04/02/2025;2;9.41E-05;8.24E-05;4.06E-05;
REE;04/02/2025;3;8.36E-05;8.05E-05;3.21E-05;
REE;04/02/2025;4;7.85E-05;7.98E-05;3.01E-05;
REE;04/02/2025;5;7.70E-05;8.03E-05;2.89E-05;
REE;04/02/2025;6;8.00E-05;8.41E-05;2.41E-05;
REE;04/02/2025;7;9.33E-05;9.89E-05;2.87E-05;
REE;04/02/2025;8;1.20E-04;1.28E-04;4.43E-05;
REE;04/02/2025;9;1.28E-04;1.55E-04;7.98E-05;
REE;04/02/2025;10;0.000131041;1.77E-04;1.26E-04;
REE;04/02/2025;11;0.000134252;1.83E-04;1.47E-04;
REE;04/02/2025;12;0.000133061;1.81E-04;0.000147019;
REE;04/02/2025;13;0.000134502;1.78E-04;0.000142487;
REE;04/02/2025;14;0.000142081;1.68E-04;0.000139348;
REE;04/02/2025;15;0.000145326;1.48E-04;0.000140917;
REE;04/02/2025;16;0.000137645;1.39E-04;0.000148309;
REE;04/02/2025;17;0.000130519;1.37E-04;0.000147539;
REE;04/02/2025;18;0.000130746;1.37E-04;0.000149037;
REE;04/02/2025;19;0.000142626;1.40E-04;0.00016405;
REE;04/02/2025;20;0.00017089;0.000149829;0.000165462;
REE;04/02/2025;21;0.00018993;0.000137639;0.000148766;
REE;04/02/2025;22;0.000191019;0.000121033;0.000119097;
REE;04/02/2025;23;0.000168575;1.06E-04;8.97E-05;
REE;04/02/2025;24;0.000137372;9.37E-05;7.33E-05;
REE;05/02/2025;1;0.000112909;8.60E-05;5.28E-05;
REE;05/02/2025;2;9.41E-05;8.24E-05;4.06E-05;
REE;05/02/2025;3;8.36E-05;8.05E-05;3.21E-05;
REE;05/02/2025;4;7.85E-05;7.98E-05;3.01E-05;
REE;05/02/2025;5;7.70E-05;8.03E-05;2.89E-05;
REE;05/02/2025;6;8.00E-05;8.41E-05;2.41E-05;
REE;05/02/2025;7;9.33E-05;9.89E-05;2.87E-05;
REE;05/02/2025;8;0.00011991;0.000128368;4.43E-05;
REE;05/02/2025;9;0.000128114;0.000155474;7.98E-05;
REE;05/02/2025;10;0.000131041;0.000176715;0.000125816;
REE;05/02/2025;11;0.000134252;0.000183402;0.000146667;
REE;05/02/2025;12;0.000133061;0.000181352;0.000147019;
REE;05/02/2025;13;0.000134502;0.00017799;0.000142487;
REE;05/02/2025;14;0.000142081;0.000167822;0.000139348;
REE;05/02/2025;15;0.000145326;0.000147829;0.000140917;
REE;05/02/2025;16;0.000137645;0.00013903;0.000148309;
REE;05/02/2025;17;0.000130519;0.000137242;0.000147539;
REE;05/02/2025;18;0.000130746;0.000137207;0.000149037;
REE;05/02/2025;19;0.000142626;0.000140236;0.00016405;
